,round,tube0,tube1,tube2
0,0,7,8,2
1,1,8,6,7
2,2,3,6,8
3,3,0,8,7
4,4,0,2,6
5,5,3,7,1
6,6,3,9,2
7,7,3,6,9
8,8,9,5,0
9,9,8,7,5
10,10,2,5,4
11,11,3,0,5
12,12,9,8,6
13,13,7,4,0
14,14,5,4,8
15,15,7,3,4
16,16,1,6,2
17,17,9,0,8
18,18,6,7,5
19,19,2,6,5
20,20,3,0,1
21,21,9,4,8
22,22,0,2,9
23,23,6,2,5
