,round,tube,sp,pop_0,final_pop,st_div_H,auc,fc
0,0.0,0.0,6.0,9.0,235.0,-0.0,19208.0,26.11108209879767
1,0.0,0.0,12.0,10.0,297.0,-0.0,11157.0,29.6999703000297
2,0.0,1.0,6.0,9.0,248.0,0.4548617512514532,17343.0,27.555524938305624
3,0.0,1.0,12.0,10.0,301.0,-0.0,12562.0,30.0999699000301
4,0.0,2.0,6.0,9.0,278.0,0.476589598448842,22094.0,30.88885456793937
5,0.0,2.0,12.0,10.0,314.0,-0.0,14346.0,31.3999686000314
6,0.0,3.0,6.0,9.0,272.0,0.527651463487936,20295.0,30.222188642012622
7,0.0,3.0,12.0,10.0,291.0,-0.0,13240.0,29.099970900029103
8,0.0,4.0,6.0,9.0,241.0,0.3592493916607245,18987.0,26.777748024724417
9,0.0,4.0,12.0,10.0,247.0,-0.0,11740.0,24.6999753000247
10,0.0,5.0,6.0,9.0,269.0,0.4515570017014922,19557.0,29.888855679049247
11,0.0,5.0,12.0,10.0,270.0,-0.0,10383.0,26.999973000027
12,0.0,6.0,6.0,9.0,256.0,0.15223236501418613,21288.0,28.44441283954129
13,0.0,6.0,12.0,10.0,301.0,-0.0,13222.0,30.0999699000301
14,0.0,7.0,6.0,9.0,221.0,0.4135756665138449,18680.0,24.555528271635254
15,0.0,7.0,12.0,10.0,290.0,-0.0,11740.0,28.999971000029
16,0.0,8.0,6.0,9.0,268.0,0.4643045390340055,19443.0,29.777744691394787
17,0.0,8.0,12.0,10.0,266.0,-0.0,12389.0,26.599973400026602
18,0.0,9.0,6.0,9.0,251.0,0.1545447681120863,19252.0,27.888857901269
19,0.0,9.0,12.0,10.0,285.0,-0.0,11001.0,28.4999715000285
20,1.0,0.0,6.0,17.0,248.0,-0.0,22456.0,14.588226712807817
21,1.0,0.0,12.0,16.0,273.0,-0.0,12551.0,17.062489335944164
22,1.0,1.0,6.0,23.0,291.0,0.26789269986297815,24012.0,12.652168412100691
23,1.0,1.0,12.0,18.0,291.0,-0.0,15634.0,16.166657685190174
24,1.0,2.0,6.0,19.0,239.0,0.40904387176279455,21502.0,12.578940747925923
25,1.0,2.0,12.0,15.0,284.0,-0.0,12781.0,18.933320711119528
26,1.0,3.0,6.0,12.0,264.0,0.3617613644347716,21171.0,21.999981666681943
27,1.0,3.0,12.0,17.0,312.0,-0.0,16559.0,18.35293038062919
28,1.0,4.0,6.0,13.0,244.0,-0.0,20429.0,18.769216331372053
29,1.0,4.0,12.0,5.0,282.0,-0.0,7527.0,56.399887200225606
30,1.0,5.0,6.0,21.0,282.0,0.32352185779054626,24591.0,13.428565034016652
31,1.0,5.0,12.0,19.0,304.0,-0.0,18085.0,15.999991578951802
32,1.0,6.0,6.0,13.0,277.0,0.4775770112253268,22283.0,21.30767591717237
33,1.0,6.0,12.0,19.0,262.0,-0.0,14666.0,13.789466426596618
34,1.0,7.0,6.0,8.0,259.0,0.3960330896236365,19294.0,32.37495953130059
35,1.0,7.0,12.0,15.0,296.0,-0.0,13903.0,19.73332017778655
36,1.0,8.0,6.0,14.0,289.0,0.5899215343596431,22652.0,20.642842397969716
37,1.0,8.0,12.0,17.0,284.0,-0.0,14359.0,16.70587252595734
38,1.0,9.0,6.0,14.0,270.0,-0.0,21913.0,19.28570051021392
39,1.0,9.0,12.0,10.0,280.0,-0.0,13398.0,27.999972000028002
40,2.0,0.0,6.0,7.0,273.0,-0.0,21023.0,38.99994428579388
