,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,8,20,12,10,11,19,3
1,1,19,0,4,8,16,12,9
2,2,12,8,13,2,0,20,5
3,3,9,8,10,7,18,12,0
4,4,18,10,0,11,12,17,20
5,5,4,1,13,15,17,12,10
6,6,16,8,13,0,19,14,1
7,7,15,11,13,17,4,0,16
8,8,12,10,8,16,19,18,15
9,9,19,7,3,6,20,11,0
10,10,12,11,1,18,5,16,17
11,11,12,9,8,3,13,2,6
12,12,5,14,11,2,20,13,6
13,13,17,9,19,13,3,4,18
14,14,4,6,0,1,3,17,5
15,15,1,11,3,4,16,7,18
16,16,9,13,19,15,10,16,20
17,17,10,9,17,3,13,19,20
18,18,19,0,20,11,15,10,13
19,19,2,3,10,11,5,14,12
20,20,2,9,14,15,6,12,16
21,21,16,11,3,18,14,9,13
22,22,13,11,17,18,20,16,4
23,23,19,12,13,4,18,20,14
24,24,9,2,5,6,1,20,4
25,25,7,3,19,5,20,16,17
26,26,5,17,9,20,4,15,18
27,27,15,17,12,16,20,3,11
28,28,3,6,5,10,11,17,14
29,29,5,1,17,12,10,3,7
30,30,10,17,3,1,13,15,18
31,31,8,14,7,2,11,12,9
32,32,7,6,14,9,10,2,5
33,33,3,13,18,7,12,10,0
34,34,12,16,6,7,11,4,5
35,35,14,17,5,12,18,3,11
36,36,20,16,18,12,0,10,9
37,37,10,5,16,13,17,18,2
38,38,4,16,18,6,3,15,20
39,39,17,9,15,0,1,5,20
40,40,9,19,4,5,0,8,10
41,41,15,14,20,6,2,1,10
42,42,5,17,1,9,0,12,10
43,43,1,14,15,6,8,10,17
44,44,16,14,6,7,11,10,13
45,45,16,17,2,3,6,10,12
46,46,10,12,4,0,13,8,16
47,47,9,17,15,7,0,19,16
48,48,7,5,16,9,17,6,3
