,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,20,14,1,2,4,16
1,1,14,8,9,7,16,6,10
2,2,5,12,2,3,18,10,20
3,3,12,10,4,1,2,20,9
4,4,17,19,14,12,13,3,15
5,5,3,6,10,14,12,9,7
6,6,15,4,9,16,18,7,11
7,7,4,6,8,0,17,14,15
8,8,6,12,20,2,7,13,10
9,9,16,14,7,8,12,18,5
10,10,5,6,9,0,20,10,11
11,11,6,4,3,1,5,7,17
12,12,0,17,3,11,14,20,13
13,13,4,17,3,15,0,5,18
14,14,17,8,18,11,6,13,0
15,15,17,1,20,10,4,12,16
16,16,5,8,18,14,11,6,17
17,17,15,11,10,18,2,20,9
18,18,14,2,10,19,18,6,13
19,19,0,12,19,11,7,8,18
20,20,2,17,8,20,16,12,5
21,21,2,8,3,20,9,6,19
22,22,0,19,18,14,10,12,7
23,23,17,14,15,9,20,3,0
24,24,15,2,8,4,7,10,16
25,25,6,3,15,19,9,2,18
26,26,18,19,13,7,2,12,0
27,27,19,10,7,16,0,13,4
28,28,14,11,0,2,13,15,5
29,29,17,18,10,3,8,16,1
30,30,11,8,6,18,7,12,9
31,31,6,12,16,13,4,20,5
32,32,20,18,7,5,11,4,15
33,33,12,13,10,19,6,1,5
34,34,18,0,13,16,11,12,2
35,35,13,3,7,0,15,1,6
36,36,3,8,15,5,2,19,14
37,37,13,1,6,3,9,14,15
38,38,12,15,18,7,5,3,14
39,39,8,9,19,18,13,20,1
40,40,15,14,11,9,20,8,1
41,41,10,18,1,7,0,3,4
42,42,15,8,19,16,2,1,12
43,43,9,14,12,7,13,10,1
44,44,5,1,0,10,13,19,17
45,45,20,1,13,6,2,0,9
46,46,10,16,19,13,6,4,5
47,47,1,19,0,5,10,11,20
48,48,10,17,1,12,18,14,16
