,round,tube0,tube1,tube2
0,0,3,0,7
1,1,9,5,0
2,2,4,3,7
3,3,8,1,9
4,4,2,8,3
5,5,1,7,6
6,6,8,1,2
7,7,3,5,4
8,8,7,5,9
9,9,5,6,4
10,10,5,6,1
11,11,2,0,6
12,12,5,7,4
13,13,4,5,7
14,14,6,9,0
15,15,2,4,1
16,16,6,1,0
17,17,4,3,1
18,18,8,4,9
19,19,8,2,0
20,20,7,4,1
21,21,5,6,3
22,22,0,6,7
23,23,7,4,3
