,round,tube,sp,st,final_pop
0,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.04233229884725875, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
1,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.08239124357428297, 0.21240828662903488)",1
2,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.1728714367075367)",3
3,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.03644202542710839, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",2
4,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",675
5,0,0,8,"(0.0, 0.0, 0.012532084126470082, 0.0, 0.02495819924859793, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",4
6,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.036102736500799266, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
7,0,0,8,"(0.0, 0.0, 0.01020815905708135, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.21240828662903488)",1
8,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.1331205567206264)",1
9,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.07605546290474989, 0.21240828662903488)",2
10,0,0,12,"(0.08395350898307596, 0.13665337807279782, 0.0, 0.02958995207684361, 0.04219427574292004, 0.0, 0.013681456804258765, 0.022532252504211477, 0.0, 0.0)",1
11,0,0,12,"(0.06310039096823578, 0.15057745842772827, 0.0, 0.027386891035283644, 0.0410968745465492, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",1
12,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.02723240342807909, 0.04377134538079039, 0.0, 0.0)",1
13,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.011155143423291622, 0.036978559046432595, 0.0, 0.0)",3
14,0,0,12,"(0.08395350898307596, 0.2450494335816639, 0.0, 0.018607830536814945, 0.046704754273107475, 0.0, 0.013681456804258765, 0.022295186748101593, 0.0, 0.0)",1
15,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.02877589005707382, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",4
16,0,0,12,"(0.07448695293107795, 0.15057745842772827, 0.0, 0.02125214119770131, 0.03548677102596707, 0.0, 0.008285508419830008, 0.04766482310858178, 0.0, 0.0)",7
17,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.013681456804258765, 0.04377134538079039, 0.0, 0.0)",206
18,0,0,12,"(0.08395350898307596, 0.15057745842772827, 0.0, 0.027386891035283644, 0.046704754273107475, 0.0, 0.024155804072072594, 0.04377134538079039, 0.0, 0.0)",1
19,0,1,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.034726226680533566, 0.0, 0.0, 0.0, 0.11259628834353749, 0.38713073740755544)",1
20,0,1,8,"(0.0, 0.0, 0.007205357847957764, 0.0, 0.022638011874154935, 0.0, 0.0, 0.0, 0.10496992698505436, 0.18002278434897295)",2
