,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,19,20,8,4,17,15
1,1,19,3,12,8,17,4,15
2,2,16,20,14,19,4,15,11
3,3,17,5,19,2,4,18,10
4,4,20,9,6,13,14,16,17
5,5,11,3,2,13,20,17,0
6,6,15,0,8,13,19,17,5
7,7,14,1,5,20,16,6,17
8,8,10,7,16,6,14,1,13
9,9,4,7,17,6,3,2,15
10,10,10,5,19,16,3,14,15
11,11,19,9,5,13,8,20,12
12,12,8,16,14,3,2,0,19
13,13,6,11,7,5,19,0,1
14,14,11,16,18,10,3,19,4
15,15,19,20,16,10,0,8,5
16,16,2,16,11,18,1,0,4
17,17,6,20,14,3,10,12,19
18,18,18,4,13,9,1,19,16
19,19,2,7,5,3,19,17,10
20,20,1,16,9,20,12,0,18
21,21,13,20,14,9,17,1,16
22,22,15,18,2,7,8,9,11
23,23,10,14,2,4,11,16,19
24,24,11,13,6,5,10,12,8
25,25,17,20,9,16,10,11,15
26,26,20,16,2,0,13,12,8
27,27,8,17,3,16,12,1,0
28,28,14,18,6,7,10,0,20
29,29,12,20,3,18,0,2,1
30,30,20,10,7,5,16,18,17
31,31,2,15,19,18,0,12,9
32,32,18,12,9,17,11,2,1
33,33,12,10,17,1,19,20,15
34,34,4,6,10,2,1,0,5
35,35,17,20,1,19,5,0,7
36,36,0,8,5,2,4,19,13
37,37,6,8,10,14,5,15,17
38,38,11,5,17,7,16,14,13
39,39,17,9,0,14,15,10,11
40,40,16,7,0,8,6,11,13
41,41,19,18,9,17,2,16,8
42,42,2,10,4,18,11,5,17
43,43,5,4,9,8,11,0,1
44,44,15,1,8,13,6,3,20
45,45,15,10,17,7,4,5,20
46,46,6,5,19,14,10,16,11
47,47,14,0,4,10,11,1,2
48,48,16,14,1,5,12,9,15
