,round,tube0,tube1,tube2
0,0,9,8,3
1,1,7,6,2
2,2,5,2,8
3,3,4,0,9
4,4,0,5,2
5,5,0,9,5
6,6,9,8,3
7,7,4,7,1
8,8,2,4,6
9,9,6,3,2
10,10,8,2,5
11,11,8,5,3
12,12,0,5,2
13,13,8,9,6
14,14,0,1,9
15,15,1,3,5
16,16,9,1,6
17,17,9,7,2
18,18,6,3,2
19,19,2,3,6
20,20,4,2,6
21,21,4,2,8
22,22,0,8,2
23,23,4,6,2
