,round,tube0,tube1,tube2
0,0,2,7,6
1,1,0,2,4
2,2,7,8,2
3,3,0,1,5
4,4,3,1,5
5,5,4,1,7
6,6,7,2,0
7,7,4,9,6
8,8,3,8,4
9,9,3,9,2
10,10,5,9,2
11,11,5,2,0
12,12,5,6,3
13,13,8,7,0
14,14,1,5,7
15,15,0,6,3
16,16,2,6,8
17,17,4,6,0
18,18,3,7,2
19,19,6,3,8
20,20,5,3,8
21,21,9,7,2
22,22,8,1,4
23,23,1,3,8
