,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,5,14,9,16,0,11
1,1,6,10,2,15,0,19,17
2,2,2,7,19,20,15,16,11
3,3,6,0,8,1,17,7,4
4,4,0,1,7,13,14,5,16
5,5,7,20,10,14,16,5,11
6,6,12,15,3,19,6,13,7
7,7,0,6,5,14,13,9,17
8,8,20,3,18,10,5,0,12
9,9,13,14,10,0,16,4,20
10,10,19,18,1,13,2,0,7
11,11,18,0,1,16,17,9,11
12,12,4,18,2,10,15,11,19
13,13,12,19,6,2,7,15,16
14,14,5,20,10,11,17,4,13
15,15,12,11,9,14,18,0,4
16,16,5,15,18,12,3,19,17
17,17,8,0,19,7,18,2,15
18,18,17,19,12,11,1,10,6
19,19,16,11,1,13,19,4,15
20,20,2,6,12,13,1,8,18
21,21,5,2,8,18,3,19,14
22,22,18,0,17,10,16,15,5
23,23,5,4,6,0,11,17,13
24,24,1,13,7,5,9,2,18
25,25,5,0,1,6,8,3,4
26,26,19,20,14,5,11,3,17
27,27,1,9,14,10,3,16,2
28,28,2,17,4,5,18,8,12
29,29,6,18,0,15,16,8,9
30,30,12,11,6,15,10,9,20
31,31,5,10,19,1,11,6,12
32,32,17,7,13,18,11,2,6
33,33,17,14,2,19,5,18,7
34,34,18,12,19,1,14,13,7
35,35,11,0,2,5,19,20,1
36,36,15,0,16,12,5,17,9
37,37,9,4,12,5,20,16,3
38,38,13,8,16,6,14,15,10
39,39,9,4,13,20,7,5,0
40,40,3,15,1,0,5,10,11
41,41,20,8,13,1,3,18,19
42,42,8,6,3,5,13,17,10
43,43,1,5,7,20,18,2,15
44,44,3,17,4,5,20,8,19
45,45,19,17,16,10,14,12,5
46,46,4,0,18,19,20,10,15
47,47,18,17,12,8,20,3,19
48,48,1,11,13,8,18,7,14
