,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,6,12,5,20,1,11
1,1,2,3,5,0,1,6,10
2,2,3,4,8,5,7,6,1
3,3,19,2,8,1,9,5,6
4,4,18,19,11,6,15,7,8
5,5,17,16,15,8,4,5,19
6,6,1,2,9,0,17,18,15
7,7,6,7,9,10,2,14,11
8,8,1,2,9,18,8,11,13
9,9,1,4,5,2,18,19,16
10,10,2,10,11,4,7,1,16
11,11,8,7,2,6,1,13,16
12,12,3,0,4,13,5,16,10
13,13,12,0,2,7,14,13,8
14,14,13,15,8,6,3,12,17
15,15,17,14,10,9,15,18,6
16,16,19,0,10,9,20,3,7
17,17,19,6,1,8,20,12,7
18,18,12,10,2,5,1,18,20
19,19,9,15,17,16,10,18,0
20,20,6,9,13,3,12,7,10
21,21,11,6,15,14,18,17,2
22,22,11,8,19,18,20,12,17
23,23,11,15,18,1,9,6,14
24,24,2,9,11,10,4,13,0
25,25,2,15,14,5,17,16,3
26,26,0,18,3,1,4,8,6
27,27,9,6,10,2,11,7,17
28,28,7,18,5,4,20,0,6
29,29,1,12,16,3,17,7,18
30,30,12,19,11,13,9,2,16
31,31,15,17,9,5,6,4,0
32,32,9,1,15,20,8,0,18
33,33,14,8,2,20,0,13,10
34,34,7,14,2,16,19,18,4
35,35,16,15,9,18,13,4,5
36,36,4,8,0,2,7,6,1
37,37,8,9,11,6,17,14,0
38,38,20,16,1,15,6,3,18
39,39,2,5,20,6,1,0,11
40,40,2,15,6,7,17,16,12
41,41,15,11,4,12,3,5,7
42,42,16,9,8,17,5,13,15
43,43,18,16,8,1,17,15,13
44,44,16,12,8,13,11,4,10
45,45,10,17,19,6,0,12,20
46,46,12,9,1,14,11,4,13
47,47,12,1,14,13,19,8,5
48,48,2,18,15,20,14,17,16
