,round,tube0,tube1,tube2
0,0,6,2,4
1,1,5,4,2
2,2,8,5,6
3,3,1,7,2
4,4,7,0,6
5,5,8,7,2
6,6,4,7,2
7,7,9,5,4
8,8,9,3,8
9,9,3,9,2
10,10,1,8,7
11,11,2,3,7
12,12,0,1,9
13,13,1,3,6
14,14,0,8,2
15,15,2,5,0
16,16,9,5,3
17,17,0,4,6
18,18,3,8,5
19,19,5,4,7
20,20,9,8,5
21,21,7,4,0
22,22,7,8,9
23,23,0,3,9
