,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,5,14,9,16,0,11
1,1,1,4,5,18,0,13,7
2,2,1,12,15,19,5,20,3
3,3,10,15,5,14,2,8,6
4,4,16,7,8,1,18,5,4
5,5,8,7,9,20,5,19,2
6,6,16,6,15,18,17,7,5
7,7,8,11,0,14,4,2,3
8,8,7,13,6,15,8,14,4
9,9,2,14,9,13,5,12,15
10,10,12,6,1,11,17,10,20
11,11,10,0,6,17,12,8,3
12,12,0,8,18,2,13,9,4
13,13,14,0,2,17,8,11,6
14,14,12,9,17,10,15,0,13
15,15,7,12,9,20,2,4,17
16,16,7,2,8,4,5,6,20
17,17,17,1,13,19,14,0,3
18,18,11,16,4,8,10,3,17
19,19,19,10,7,1,2,8,5
20,20,13,7,9,18,0,10,14
21,21,19,17,14,9,0,4,7
22,22,19,15,8,2,17,3,14
23,23,20,10,17,12,11,3,19
24,24,12,18,3,0,17,6,4
25,25,16,11,8,10,18,5,0
26,26,13,5,11,20,17,12,1
27,27,10,11,19,12,2,6,15
28,28,12,1,7,11,14,0,13
29,29,13,14,0,3,11,5,9
30,30,2,12,4,6,18,1,13
31,31,4,5,0,13,7,18,2
32,32,20,4,19,9,18,16,2
33,33,15,13,19,12,20,18,1
34,34,8,2,1,3,18,9,11
35,35,19,9,13,0,10,20,16
36,36,8,9,15,0,20,12,13
37,37,16,7,14,15,17,19,2
38,38,17,20,9,1,14,10,19
39,39,20,11,4,5,13,1,3
40,40,1,7,3,20,10,13,4
41,41,10,9,16,5,4,3,8
42,42,12,15,19,3,9,18,10
43,43,1,3,14,8,17,5,11
44,44,8,19,10,14,1,15,9
45,45,3,6,15,12,13,18,2
46,46,15,0,7,16,14,6,2
47,47,16,17,10,5,13,18,0
48,48,13,4,14,8,16,9,15
