,round,tube,sp,st,final_pop
0,0,0,1,"(0.0, 0.022372341625253547, 0.022283464203610857, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",1
1,0,0,1,"(0.0, 0.03926162523356134, 0.09645787870197015, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",4
2,0,0,1,"(0.0, 0.03926162523356134, 0.044588638878710875, 0.0, 0.059753496524903874, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",1
3,0,0,1,"(0.0, 0.0761427151765942, 0.028392760914472695, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",1
4,0,0,1,"(0.0, 0.03926162523356134, 0.044588638878710875, 0.0, 0.031488363291038005, 0.0, 0.0, 0.0, 0.0, 0.034480130811573785)",350
5,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",762
6,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.03540319593283739, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",11
7,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.0192555638122775, 0.013538136313320443)",1
8,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.002402726074614852, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.007149447561460543, 0.013538136313320443)",1
9,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.0057477040601785975, 0.013538136313320443)",1
10,0,0,8,"(0.0, 0.0, 0.007508239370842903, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.012531476325922674, 0.035046874564789506, 0.011466327601190322, 0.013538136313320443)",1
11,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0024304144300638323, 0.0, 0.006935454618720939, 0.02773054755533034, 0.017443176133622482, 0.011466327601190322, 0.013538136313320443)",1
12,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.006935454618720939, 0.029314848340997617, 0.017443176133622482, 0.009010746894807084, 0.013538136313320443)",1
13,0,0,8,"(0.0, 0.0, 0.016361534780228625, 0.0033097906454404528, 0.0, 0.014159674427324156, 0.02773054755533034, 0.013514874893891617, 0.011466327601190322, 0.013538136313320443)",1
14,0,0,11,"(0.11080621742429601, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06416164919574671, 0.0)",56
