,round,tube0,tube1,tube2
0,0,0,8,5
1,1,2,0,8
2,2,5,6,3
3,3,0,5,3
4,4,5,4,9
5,5,8,3,7
6,6,4,6,1
7,7,3,7,2
8,8,8,6,2
9,9,8,5,6
10,10,6,9,5
11,11,5,6,7
12,12,9,3,1
13,13,8,6,4
14,14,6,5,8
15,15,0,3,2
16,16,2,5,6
17,17,7,5,1
18,18,8,6,0
19,19,1,8,4
20,20,2,0,9
21,21,5,8,0
22,22,3,6,0
23,23,8,9,4
