,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,16,14,15,18,2,8
1,1,3,5,16,7,6,2,9
2,2,15,9,13,2,0,17,20
3,3,4,3,13,20,2,9,10
4,4,12,10,6,7,14,1,9
5,5,0,1,20,4,7,18,17
6,6,6,19,7,17,4,16,12
7,7,17,11,10,9,1,20,16
8,8,1,15,17,8,9,14,10
9,9,12,13,17,19,16,6,9
10,10,9,18,20,0,17,14,15
11,11,2,12,3,15,18,7,10
12,12,18,16,8,17,2,10,19
13,13,6,19,16,3,8,15,17
14,14,16,6,10,9,1,12,20
15,15,12,0,20,11,13,10,15
16,16,18,8,12,0,15,5,14
17,17,2,15,10,16,3,18,8
18,18,1,17,7,5,9,19,8
19,19,17,5,14,0,2,7,3
20,20,7,11,17,5,15,0,19
21,21,15,18,3,14,8,9,7
22,22,3,16,10,1,4,17,15
23,23,19,10,7,15,18,6,13
24,24,6,13,2,9,20,16,19
25,25,19,1,15,2,4,13,0
26,26,8,15,14,17,13,2,12
27,27,13,14,8,5,19,17,4
28,28,10,18,0,9,4,14,13
29,29,17,20,10,7,12,15,16
30,30,0,8,1,9,5,12,15
31,31,4,8,0,3,17,1,14
32,32,13,18,3,12,7,8,1
33,33,10,11,18,4,2,3,5
34,34,2,6,1,20,10,15,7
35,35,0,1,2,17,16,12,3
36,36,6,20,8,1,11,17,0
37,37,4,10,2,5,0,14,16
38,38,0,15,10,12,20,2,18
39,39,13,3,9,15,0,8,7
40,40,19,18,15,12,10,7,17
41,41,13,17,19,2,8,1,20
42,42,12,15,9,16,1,2,6
43,43,8,6,2,4,1,12,11
44,44,13,18,16,8,5,6,19
45,45,1,19,13,7,16,14,8
46,46,7,2,4,16,6,3,14
47,47,1,16,11,4,5,10,8
48,48,16,2,11,4,12,17,1
