,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,2,16,8,15,13,19
1,1,17,7,11,4,20,1,3
2,2,20,0,12,11,9,1,13
3,3,17,15,6,0,7,9,11
4,4,7,3,1,8,6,9,11
5,5,18,20,17,6,13,1,19
6,6,7,6,18,16,17,20,15
7,7,19,18,0,5,17,12,14
8,8,11,2,16,12,18,4,1
9,9,13,16,17,1,4,0,7
10,10,3,11,17,9,14,13,19
11,11,7,14,20,2,8,10,11
12,12,7,20,2,6,3,13,17
13,13,18,6,13,3,10,1,17
14,14,5,9,19,3,2,16,14
15,15,1,11,14,2,6,18,19
16,16,4,15,5,7,17,11,8
17,17,14,11,5,9,2,4,10
18,18,16,10,19,17,13,6,15
19,19,10,16,0,6,14,11,8
20,20,2,13,18,8,19,15,1
21,21,7,4,5,18,12,14,13
22,22,10,8,1,16,20,18,7
23,23,7,10,17,18,14,2,19
24,24,8,12,16,1,5,4,7
25,25,17,6,15,9,4,11,19
26,26,4,12,13,19,9,11,8
27,27,17,4,15,10,19,9,16
28,28,15,20,12,14,18,6,3
29,29,18,7,3,2,15,8,5
30,30,2,16,17,9,6,7,13
31,31,13,8,2,18,3,9,5
32,32,18,10,8,15,5,12,13
33,33,17,19,1,10,18,16,3
34,34,1,5,20,2,18,7,3
35,35,8,19,0,5,13,4,12
36,36,13,0,4,8,1,2,18
37,37,11,0,16,19,20,12,8
38,38,10,5,9,0,3,19,4
39,39,9,7,10,0,6,15,8
40,40,12,8,16,9,15,2,1
41,41,15,9,10,17,14,8,20
42,42,13,9,8,2,20,16,10
43,43,16,11,6,18,8,15,12
44,44,4,13,15,3,2,7,6
45,45,14,2,10,15,18,3,20
46,46,18,2,20,14,10,3,16
47,47,4,13,19,14,16,10,8
48,48,15,19,14,0,9,6,1
