,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,5,13,15,12,8,14,17
1,1,6,19,18,2,20,7,16
2,2,6,14,3,1,8,19,0
3,3,2,0,11,18,17,10,9
4,4,19,16,6,5,11,13,15
5,5,3,13,19,14,8,5,18
6,6,11,0,17,6,10,9,4
7,7,3,5,6,10,4,16,17
8,8,7,10,13,15,5,6,19
9,9,13,8,5,11,15,10,17
10,10,0,15,9,20,4,2,5
11,11,18,0,3,8,13,7,1
12,12,1,12,4,13,17,0,18
13,13,0,13,11,10,14,7,19
14,14,17,11,13,15,0,10,20
15,15,2,5,6,0,14,8,1
16,16,6,17,18,7,20,11,8
17,17,16,0,3,17,20,6,1
18,18,9,14,5,2,20,10,8
19,19,5,20,18,13,4,19,3
20,20,11,14,7,8,4,2,15
21,21,3,0,1,5,12,9,13
22,22,6,15,4,5,3,20,9
23,23,18,3,6,1,5,9,11
24,24,14,20,3,19,6,10,17
25,25,13,18,16,10,11,17,7
26,26,8,1,14,15,3,6,2
27,27,1,20,14,8,5,3,7
28,28,6,2,17,15,12,10,4
29,29,1,6,16,5,19,2,4
30,30,1,7,0,12,5,17,10
31,31,19,6,2,1,5,20,4
32,32,2,15,11,4,3,1,19
33,33,17,15,7,11,10,19,2
34,34,20,6,19,15,9,17,16
35,35,13,16,5,10,19,8,7
36,36,11,8,2,14,10,5,16
37,37,10,5,16,6,14,11,8
38,38,8,20,11,1,19,16,4
39,39,4,14,12,6,16,18,3
40,40,2,11,3,16,13,17,12
41,41,13,19,9,18,12,0,14
42,42,13,1,0,8,9,14,16
43,43,5,0,17,12,18,7,13
44,44,13,3,5,9,11,8,10
45,45,4,8,3,17,11,5,6
46,46,10,4,17,3,11,13,15
47,47,1,17,12,20,2,15,14
48,48,0,15,9,8,3,16,18
