,round,tube,sp,st,final_pop
0,0,0,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02432844892730985, 0.0, 0.11811188615698948, 0.022854187839533902)",110
1,0,0,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.007256218220862795, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",109
2,0,0,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.013605274702940581, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",64
3,0,0,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",671
4,0,0,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",98
5,0,0,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.2019106710447027, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",5
6,0,0,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.016670227193022056)",57
7,0,1,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02432844892730985, 0.0, 0.11811188615698948, 0.022854187839533902)",28
8,0,1,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.2019106710447027, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",1
9,0,1,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",819
10,0,1,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.016670227193022056)",1
11,0,1,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.007256218220862795, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",50
12,0,1,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",114
13,0,1,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.013605274702940581, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",93
14,0,2,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02432844892730985, 0.0, 0.11811188615698948, 0.022854187839533902)",4
15,0,2,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.013605274702940581, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",154
16,0,2,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.007256218220862795, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",49
17,0,2,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.2019106710447027, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",22
18,0,2,13,"(0.0, 0.0, 0.029038095532476875, 0.0, 0.10087429390457471, 0.012272649458557041, 0.029603184188085337, 0.0, 0.11811188615698948, 0.022854187839533902)",788
19,0,2,13,"(0.0, 0.0, 0.04198794063234867, 0.0, 0.10087429390457471, 0.012272649458557041, 0.02271982369941325, 0.0, 0.11811188615698948, 0.022854187839533902)",63
