,round,tube,sp,st,final_pop
0,0,0,7,"(0.11781548560357764, 0.0, 0.0, 0.0, 0.08963196916637059, 0.06164521714842443, 0.0, 0.06846774248654515, 0.11387011139749449, 0.0)",44
1,0,0,7,"(0.11781548560357764, 0.0, 0.0, 0.0, 0.08963196916637059, 0.05967145320222515, 0.0, 0.06846774248654515, 0.11387011139749449, 0.0)",1
2,0,0,9,"(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)",207
3,0,0,9,"(0.052550939459601514, 0.0, 0.046411368477009, 0.0, 0.12647368364204675, 0.13743956853625588, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)",1
4,0,0,9,"(0.06978406067563628, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)",2
5,0,0,12,"(0.0, 0.15951545896864236, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",2
6,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.24465082552343567, 0.0, 0.10322515837540021)",1
7,0,0,12,"(0.0, 0.1063989220923299, 0.0032296306458796807, 0.04642784640271252, 0.08198929967544433, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",12
8,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",346
9,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.07870606685089826, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",1
10,0,0,12,"(0.0, 0.1063989220923299, 0.0031859013207209933, 0.04639366486171745, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",5
11,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.21779358866105072, 0.19294877208059033, 0.0, 0.10322515837540021)",8
12,0,0,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.05805109971761978, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",1
13,0,0,13,"(0.0, 0.0, 0.11679612853536596, 0.06920069129515957, 0.09172770611919409, 0.07489992963210028, 0.0, 0.0, 0.14899621190854193, 0.0)",202
14,0,0,13,"(0.0, 0.0, 0.2041653093819429, 0.06920069129515957, 0.09172770611919409, 0.07489992963210028, 0.0, 0.0, 0.14899621190854193, 0.0)",1
15,0,1,7,"(0.11781548560357764, 0.0, 0.0, 0.0, 0.08963196916637059, 0.06164521714842443, 0.0, 0.06846774248654515, 0.11387011139749449, 0.0)",26
16,0,1,9,"(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.10291873963065186, 0.0576626659711753, 0.07508970895262988, 0.0, 0.02195829510738229)",2
17,0,1,9,"(0.052550939459601514, 0.0, 0.04225710535970975, 0.0, 0.12647368364204675, 0.13743956853625588, 0.0576626659711753, 0.11395506571919103, 0.0, 0.02195829510738229)",207
18,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.11941900114717828, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.09823081929064872)",1
19,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.08115044076658334, 0.19294877208059033, 0.0, 0.10322515837540021)",1
20,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.12190517470450792)",2
21,0,1,12,"(0.0, 0.1063989220923299, 0.0008523931195828748, 0.04642784640271252, 0.07144049290978939, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",8
22,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.03239086030109286, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",1
23,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",438
24,0,1,12,"(0.0, 0.13049109860063215, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.10322515837540021)",7
25,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.1232417535956852, 0.19294877208059033, 0.0, 0.10322515837540021)",2
26,0,1,12,"(0.0, 0.1063989220923299, 0.000983592712959299, 0.04642784640271252, 0.2150161255624287, 0.0, 0.09858341165022157, 0.19815180561378248, 0.0, 0.12197534048996199)",1
27,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.19294877208059033, 0.0, 0.13228407931828812)",3
28,0,1,12,"(0.0, 0.1063989220923299, 0.0015111703434619284, 0.04642784640271252, 0.08672640026861606, 0.0, 0.12675493410285443, 0.2266553475579544, 0.0, 0.10322515837540021)",2
