,round,tube0,tube1,tube2
0,0,9,6,0
1,1,7,5,8
2,2,8,5,4
3,3,8,4,6
4,4,8,5,2
5,5,4,3,6
6,6,3,2,9
7,7,3,1,2
8,8,2,9,8
9,9,8,4,6
10,10,8,9,0
11,11,7,9,2
12,12,0,8,1
13,13,2,3,8
14,14,2,6,4
15,15,9,6,7
16,16,0,9,6
17,17,1,3,7
18,18,1,5,8
19,19,8,9,1
20,20,9,7,1
21,21,4,9,8
22,22,5,9,7
23,23,1,7,3
