,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,15,14,0,17,18,16
1,1,19,10,13,11,1,2,16
2,2,3,11,20,0,1,6,5
3,3,5,13,3,14,0,8,19
4,4,20,16,5,2,19,1,17
5,5,20,18,19,8,7,16,13
6,6,10,17,19,12,20,4,16
7,7,12,5,4,3,11,9,18
8,8,16,2,6,20,7,12,3
9,9,10,6,11,16,12,14,2
10,10,7,14,15,13,4,1,10
11,11,10,12,13,7,15,16,6
12,12,12,5,4,17,10,15,13
13,13,13,17,20,5,12,18,1
14,14,13,11,9,15,2,20,4
15,15,11,2,17,6,15,18,8
16,16,1,15,17,11,3,12,20
17,17,17,0,11,14,13,6,5
18,18,0,10,20,1,13,9,3
19,19,18,9,20,11,14,16,17
20,20,15,6,5,14,13,16,18
21,21,11,3,2,18,1,5,14
22,22,1,4,5,14,2,15,16
23,23,16,12,15,1,5,18,8
24,24,15,2,7,12,3,16,18
25,25,18,9,16,13,15,6,0
26,26,16,2,3,18,4,0,15
27,27,11,14,10,7,13,18,4
28,28,8,15,19,17,3,4,12
29,29,7,1,4,2,18,13,6
30,30,20,17,12,18,10,5,6
31,31,11,18,10,14,15,1,13
32,32,11,5,2,13,7,18,6
33,33,11,8,16,1,18,6,2
34,34,2,0,7,12,15,14,3
35,35,8,18,2,16,9,19,13
36,36,17,12,4,8,2,7,1
37,37,11,7,20,19,16,18,8
38,38,10,6,16,18,12,15,14
39,39,10,13,6,4,9,0,5
40,40,12,17,6,0,18,8,15
41,41,8,20,9,10,7,6,3
42,42,5,16,9,3,4,6,10
43,43,2,10,18,7,16,9,17
44,44,13,16,2,8,7,12,9
45,45,13,10,19,11,12,6,9
46,46,10,11,13,3,8,0,14
47,47,1,0,2,16,17,8,5
48,48,6,1,8,17,4,16,11
