,round,tube0,tube1,tube2
0,0,7,5,0
1,1,1,5,7
2,2,9,1,3
3,3,8,9,3
4,4,3,2,8
5,5,0,9,8
6,6,8,5,9
7,7,9,3,1
8,8,7,3,0
9,9,3,0,2
10,10,1,4,5
11,11,1,0,7
12,12,4,3,8
13,13,5,1,4
14,14,9,6,1
15,15,0,7,2
16,16,0,8,2
17,17,3,7,9
18,18,4,7,5
19,19,7,2,4
20,20,8,4,7
21,21,8,2,6
22,22,6,4,5
23,23,9,5,4
