,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,20,1,3,5,9,7
1,1,4,5,3,2,0,10,16
2,2,0,2,1,5,4,6,16
3,3,1,2,7,11,12,6,10
4,4,0,5,7,4,3,1,12
5,5,1,5,3,15,14,16,11
6,6,12,0,13,1,10,8,9
7,7,3,13,16,20,11,5,15
8,8,2,5,1,15,0,8,18
9,9,12,15,11,14,1,18,7
10,10,3,8,18,9,10,17,15
11,11,2,19,0,1,12,11,7
12,12,7,18,11,17,10,14,5
13,13,1,6,10,15,9,5,17
14,14,14,1,6,3,8,12,0
15,15,6,11,3,9,8,1,12
16,16,5,3,9,10,2,19,20
17,17,8,10,0,4,17,14,13
18,18,2,5,18,14,3,6,16
19,19,15,9,20,5,18,1,11
20,20,2,6,0,13,8,18,12
21,21,10,12,6,19,14,13,18
22,22,20,0,5,2,9,4,11
23,23,11,15,1,9,2,10,3
24,24,1,14,6,15,9,17,13
25,25,19,9,15,0,16,12,14
26,26,14,13,4,8,17,12,15
27,27,7,8,9,4,6,10,20
28,28,6,3,14,2,7,20,13
29,29,14,17,2,10,1,18,20
30,30,5,14,7,3,12,17,15
31,31,18,12,3,20,16,5,4
32,32,15,3,20,6,11,10,2
33,33,9,3,5,15,2,11,4
34,34,3,7,12,5,6,4,15
35,35,14,16,3,0,10,6,7
36,36,16,1,2,12,0,9,3
37,37,8,0,3,11,13,19,1
38,38,11,14,0,1,7,3,15
39,39,6,7,14,18,10,11,12
40,40,7,1,16,3,6,15,18
41,41,16,8,4,14,12,18,19
42,42,17,19,10,0,18,11,16
43,43,9,10,19,3,12,8,15
44,44,2,0,11,5,9,20,19
45,45,18,7,5,2,15,9,8
46,46,5,14,1,3,13,12,11
47,47,9,0,1,16,2,6,13
48,48,2,0,4,14,16,6,5
