,round,tube,sp,st,final_pop
0,0,0,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.043475337489150945, 0.0, 0.10442129070164122, 0.07658805456838683, 0.0, 0.09261816702553816)",143
1,0,0,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05940880206704421, 0.0, 0.056979745887643464, 0.10548384294459723, 0.0, 0.09261816702553816)",187
2,0,0,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05940880206704421, 0.0, 0.056979745887643464, 0.22588649306963898, 0.0, 0.09261816702553816)",2
3,0,0,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.07572225348237027, 0.0, 0.10442129070164122, 0.06285438479126217, 0.0, 0.06038478048796669)",7
4,0,1,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.07572225348237027, 0.0, 0.10442129070164122, 0.06285438479126217, 0.0, 0.06038478048796669)",12
5,0,1,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05940880206704421, 0.0, 0.056979745887643464, 0.22588649306963898, 0.0, 0.09261816702553816)",15
6,0,1,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.043475337489150945, 0.0, 0.10442129070164122, 0.07658805456838683, 0.0, 0.09261816702553816)",161
7,0,1,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05940880206704421, 0.0, 0.056979745887643464, 0.10548384294459723, 0.0, 0.09261816702553816)",171
8,0,2,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.07572225348237027, 0.0, 0.10442129070164122, 0.06285438479126217, 0.0, 0.06038478048796669)",6
9,0,2,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05940880206704421, 0.0, 0.056979745887643464, 0.22588649306963898, 0.0, 0.09261816702553816)",10
10,0,2,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.05940880206704421, 0.0, 0.056979745887643464, 0.10548384294459723, 0.0, 0.09261816702553816)",174
11,0,2,9,"(0.0, 0.0, 0.26832887547764517, 0.0, 0.043475337489150945, 0.0, 0.10442129070164122, 0.07658805456838683, 0.0, 0.09261816702553816)",145
