,round,tube0,tube1,tube2
0,0,6,1,9
1,1,4,9,1
2,2,1,2,7
3,3,1,3,5
4,4,7,6,0
5,5,1,3,5
6,6,1,9,6
7,7,2,8,3
8,8,2,7,1
9,9,3,6,9
10,10,7,2,8
11,11,1,3,6
12,12,6,7,1
13,13,4,5,9
14,14,2,8,4
15,15,6,7,9
16,16,0,8,9
17,17,3,9,6
18,18,0,4,9
19,19,8,0,6
20,20,8,3,7
21,21,2,7,4
22,22,2,0,3
23,23,9,7,6
