,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,7,17,5,11,1,13,8
1,1,8,4,11,3,19,15,14
2,2,12,10,4,19,18,2,17
3,3,4,10,8,11,16,20,18
4,4,8,19,10,16,3,6,11
5,5,10,7,5,1,13,4,16
6,6,15,7,0,4,16,2,17
7,7,20,2,18,6,10,15,4
8,8,3,18,14,9,11,7,8
9,9,1,12,2,9,11,20,0
10,10,3,15,0,11,16,9,4
11,11,5,2,13,11,3,9,8
12,12,17,8,11,6,4,1,3
13,13,14,10,1,13,11,2,15
14,14,12,3,6,9,1,4,10
15,15,10,19,1,5,13,11,0
16,16,10,19,20,3,14,1,17
17,17,19,3,16,7,9,1,4
18,18,15,5,17,8,7,20,9
19,19,8,17,7,13,12,6,19
20,20,1,3,14,12,16,0,18
21,21,12,6,19,2,15,7,9
22,22,2,19,6,4,11,5,14
23,23,2,9,12,5,0,10,15
24,24,4,19,10,9,20,12,17
25,25,12,9,4,10,2,3,8
26,26,12,18,9,15,17,6,13
27,27,6,11,0,14,9,18,15
28,28,10,12,17,7,9,0,5
29,29,0,11,16,5,3,18,10
30,30,16,7,9,1,15,14,19
31,31,18,11,15,4,13,14,0
32,32,15,0,20,4,14,2,7
33,33,15,16,19,12,11,18,1
34,34,11,1,7,12,5,10,18
35,35,18,0,16,7,5,2,9
36,36,0,17,19,16,4,2,8
37,37,18,9,17,5,0,19,2
38,38,14,16,6,5,10,9,18
39,39,14,4,0,16,1,20,12
40,40,3,15,16,11,20,13,1
41,41,13,8,16,3,4,17,7
42,42,2,18,5,13,1,6,19
43,43,12,6,10,18,7,20,2
44,44,15,1,2,19,12,17,14
45,45,3,5,17,14,11,2,19
46,46,19,13,16,8,4,18,20
47,47,0,18,15,1,9,14,5
48,48,15,3,4,16,0,20,19
