,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,11,9,16,8,2,14
1,1,18,1,12,11,6,20,13
2,2,16,6,3,13,17,19,4
3,3,15,12,0,8,16,14,13
4,4,12,9,0,3,17,6,14
5,5,7,6,8,9,17,18,16
6,6,9,6,4,14,10,16,18
7,7,14,3,10,2,8,5,13
8,8,1,15,8,13,2,4,5
9,9,2,3,18,4,5,19,17
10,10,11,3,13,2,4,15,18
11,11,2,17,15,20,6,19,11
12,12,2,12,17,7,4,6,0
13,13,15,4,19,9,13,16,11
14,14,16,20,13,7,14,12,17
15,15,6,14,7,5,0,8,18
16,16,16,1,9,19,14,13,11
17,17,15,19,13,2,14,8,17
18,18,3,8,14,4,9,18,12
19,19,9,19,5,2,15,8,14
20,20,12,13,19,2,8,7,4
21,21,0,8,20,4,7,6,19
22,22,5,6,19,12,8,14,9
23,23,0,13,10,16,6,12,17
24,24,8,17,3,18,5,13,0
25,25,7,4,14,1,17,9,3
26,26,5,0,16,6,13,15,1
27,27,6,2,8,13,3,10,7
28,28,18,6,13,1,4,15,10
29,29,7,19,11,9,10,18,3
30,30,2,20,7,18,14,8,5
31,31,9,1,18,11,7,16,3
32,32,12,16,6,8,0,17,20
33,33,14,16,12,10,9,5,18
34,34,7,8,13,17,18,14,0
35,35,2,6,7,20,14,1,9
36,36,10,18,15,20,1,16,7
37,37,16,5,2,14,9,6,1
38,38,15,19,10,18,14,16,7
39,39,18,12,10,7,15,4,17
40,40,16,12,0,20,14,18,9
41,41,7,10,4,17,5,0,8
42,42,15,13,3,8,1,7,9
43,43,18,16,7,2,13,4,14
44,44,20,19,5,8,15,18,3
45,45,15,14,6,2,1,5,11
46,46,14,17,11,0,16,18,13
47,47,17,15,6,19,1,4,0
48,48,20,11,0,16,14,13,10
