,round,tube,sp_div_H,tot_pop_0,tot_final_pop,tot_auc,mean_fc,deg_score,nut_score
0,0.0,0.0,1.0201801280585059,40.0,455.0,45348.0,11.374988625011376,0.3683589632728089,0.7467242672859655
1,0.0,1.0,0.9550800036547775,40.0,394.0,27967.0,9.84999015000985,0.4125100644916394,0.5311036887545506
2,0.0,2.0,0.09576752296807614,40.0,344.0,37938.0,8.5999914000086,0.1219832226935138,0.23464898856787375
3,0.0,3.0,1.213756082707003,40.0,656.0,46550.0,16.399983600016398,0.46017118034774174,0.9998699707636401
4,0.0,4.0,0.7572629689877831,40.0,749.0,39718.0,18.724981275018724,0.6015330829382952,0.9898682195920092
5,0.0,5.0,0.9696071593856912,40.0,1012.0,81133.0,25.299974700025302,0.33032020158654285,0.49999999439531606
6,0.0,6.0,1.1516801871512037,40.0,358.0,36466.0,8.94999105000895,0.4002980914167541,0.7021203610445315
7,0.0,7.0,1.095433893337574,40.0,656.0,41396.0,16.3999836000164,0.5098003060139852,0.9998984720127847
8,0.0,8.0,0.9390823573541842,40.0,810.0,38151.0,20.249979750020252,0.6656213262326084,0.9916441693484234
9,0.0,9.0,0.7720017831359001,40.0,812.0,90058.0,20.2999797000203,0.24154997821167234,0.7001331467321489
10,0.0,10.0,0.7367800198328786,40.0,582.0,55316.0,14.54998545001455,0.3278301549099628,0.7289921201824944
11,0.0,11.0,0.8718992563290189,40.0,347.0,36853.0,8.674991325008675,0.23986815990317878,0.4915545021329626
12,0.0,12.0,1.2565885675852444,40.0,653.0,37968.0,16.324983675016323,0.5335434351686069,0.9998119983852563
13,0.0,13.0,0.9817376746921148,40.0,317.0,38207.0,7.924992075007926,0.32895119994493516,0.507302957281764
14,0.0,14.0,1.0683728954393337,40.0,317.0,35242.0,7.924992075007925,0.24153617182699982,0.49903442635973827
15,0.0,15.0,0.9492646033227026,40.0,367.0,34994.0,9.174990825009175,0.4604213195009368,0.8586074232068697
16,0.0,16.0,0.5835884097078343,40.0,190.0,7212.0,4.7499952500047495,0.3646161023217631,0.4013403257254484
17,0.0,17.0,0.5302993933010369,40.0,811.0,79769.0,20.274979725020277,0.277070385264814,0.9997072922748148
18,0.0,18.0,0.5764307888506991,40.0,1037.0,84543.0,25.924974075025922,0.31448912303050724,0.9997169726260132
19,0.0,19.0,0.9710555493275285,40.0,1066.0,89242.0,26.649973350026652,0.3772734776997324,0.9993278760584742
20,0.0,20.0,0.513702242331158,40.0,550.0,52578.0,13.749986250013752,0.2557142312772903,0.29289321766404963
21,1.0,0.0,1.4746404900846146,14.0,844.0,47397.0,69.19393347676576,0.41664728947935514,0.9997384681147788
22,1.0,1.0,1.140415490378557,6.0,705.0,45707.0,147.74861751350818,0.36635801823823455,0.7047852600787694
23,1.0,2.0,1.502397806290217,15.0,774.0,30555.0,55.27815050030652,0.3739716544685836,0.8587717986643585
24,1.0,3.0,1.6190703359916596,17.0,593.0,37873.0,49.799606422208704,0.3478427404248222,0.8136760699962704
25,1.0,4.0,1.4487630328183931,13.0,718.0,46196.0,78.33261564186195,0.44092040098887864,0.8085879688430534
26,1.0,5.0,1.2373145389745615,20.0,837.0,44970.0,52.48302693291108,0.5128182059028414,0.9997837736727159
27,1.0,6.0,1.1790303306572814,16.0,589.0,33172.0,30.273685026094302,0.35244959734725256,0.4980458469104594
28,1.0,7.0,1.0044147515714634,13.0,561.0,36039.0,53.6578806251822,0.24484018453114587,0.5178634610638728
29,1.0,8.0,1.6117213325532864,12.0,803.0,36239.0,67.91612924084521,0.500159631718871,0.9997355101049783
30,1.0,9.0,1.6489087819048822,17.0,654.0,50376.0,48.2377926212681,0.45842420143504137,0.9997274971214529
31,1.0,10.0,1.0644311457853477,17.0,636.0,31286.0,31.999872000678664,0.2696474451206621,0.7329574396611038
32,1.0,11.0,1.0789289392574648,13.0,577.0,32566.0,39.499723058010154,0.33369018886081836,0.7308177503816392
33,1.0,12.0,1.5771398756500443,20.0,877.0,56102.0,59.312050201947784,0.513872385553697,0.9997079427674541
34,1.0,13.0,1.4365132402617298,13.0,521.0,37695.0,39.666465834495824,0.45945918278693,0.88167353363901
35,1.0,14.0,1.0801474022247626,14.0,626.0,28770.0,34.43321194495398,0.3477047649742063,0.6682756778784658
36,1.0,15.0,1.480060184040116,12.0,872.0,34935.0,65.60367121961727,0.5604761189421676,0.9999567517819551
37,1.0,16.0,1.2105204624453114,15.0,742.0,33113.0,74.71732049004078,0.3965705739923362,0.9782699177377291
38,1.0,17.0,1.407934122601847,14.0,822.0,40597.0,68.32092914118178,0.5117446165849071,0.9997144026809572
39,1.0,18.0,1.4882178536282311,20.0,681.0,38299.0,36.17335905695093,0.445154911528995,0.7022846379704215
40,1.0,19.0,1.557945162666928,13.0,724.0,52620.0,78.68976933213796,0.46714313419148523,0.9999387225295409
41,1.0,20.0,1.3222389989076329,16.0,806.0,42710.0,59.77572303132946,0.4771625288849246,0.999835643227097
42,2.0,0.0,1.5182987600315598,17.0,906.0,48405.0,69.89531279109816,0.5300801496358989,0.9997586156894879
43,2.0,1.0,1.436606305004329,15.0,747.0,48743.0,75.23279483805115,0.4739551463252939,0.9996639036201884
44,2.0,2.0,1.7408045910444407,18.0,723.0,45980.0,49.96637119394082,0.4974474239014961,0.9996824262272416
45,2.0,3.0,1.4091016180044633,20.0,885.0,44798.0,62.8540130762115,0.5356973987943315,0.9998855990774698
46,2.0,4.0,1.3170066060891932,14.0,669.0,36747.0,60.26623078171126,0.4652806603681652,0.9808279837223272
47,2.0,5.0,1.4045141525714893,22.0,690.0,54812.0,47.01978554444243,0.45706466244914923,0.9997620245186638
48,2.0,6.0,1.306549584342514,24.0,584.0,47488.0,21.29597599511923,0.3766473415541247,0.9147394125513449
49,2.0,7.0,1.308193694788606,17.0,729.0,54251.0,53.29975527897718,0.45209565318478806,0.9996563971143575
50,2.0,8.0,1.5124110435319613,17.0,501.0,42006.0,30.427653760731847,0.3670978226660456,0.5385008965724827
51,2.0,9.0,1.775090323172864,17.0,765.0,40468.0,73.37836530920292,0.470779221380057,0.9996772343177166
52,2.0,10.0,1.7032917765697304,25.0,745.0,43831.0,36.03011523529911,0.4542425062739507,0.9494339065510125
53,2.0,11.0,1.4546595411055312,22.0,772.0,40498.0,33.948940740278324,0.4891126118902367,0.9998503922329465
54,2.0,12.0,1.2902782913915516,23.0,678.0,50645.0,33.333213306061474,0.38840785645705234,0.9818095763456833
55,2.0,13.0,1.3993451457885757,13.0,757.0,41034.0,72.05500912523448,0.3800037884226507,0.7084112750641915
56,2.0,14.0,1.0994877128216682,14.0,526.0,45846.0,36.66649527861481,0.36868602566946096,0.500286019019074
57,2.0,15.0,1.5306730812179765,19.0,739.0,50983.0,34.09711637767912,0.48465270473636735,0.9997107468339397
58,2.0,16.0,1.2138779331444385,13.0,749.0,44782.0,79.83867090504519,0.38930572934823293,0.9251971217690453
59,2.0,17.0,1.417629066224226,26.0,768.0,58011.0,32.4804224585885,0.4534305134760389,0.9997618429773708
60,2.0,18.0,1.6757205188080275,15.0,691.0,48732.0,52.15249293014656,0.4645155004185243,0.9998150337834817
61,2.0,19.0,1.2522406950078475,20.0,673.0,42225.0,35.77570540910154,0.41604033590573797,0.9996856391173939
62,2.0,20.0,1.389784813963268,22.0,719.0,45683.0,40.99228066527528,0.4892463705780209,0.9997454848195826
63,3.0,0.0,1.454951298369487,21.0,724.0,40327.0,30.75388210438108,0.46241929881382937,0.9997220439198254
64,3.0,1.0,1.2964265177439538,19.0,782.0,40325.0,38.67606362182876,0.5025939792246779,0.999712909855384
65,3.0,2.0,1.5348021924438444,27.0,666.0,40333.0,32.14211790610299,0.47307284123811055,0.999680064144375
66,3.0,3.0,1.469171561597658,17.0,610.0,40323.0,39.84985487558614,0.4677353631132921,0.9996591622550559
67,3.0,4.0,1.3407041118558163,18.0,732.0,40324.0,45.67547369542143,0.5015778084447293,0.9997547297952336
68,3.0,5.0,1.4782511890710865,20.0,827.0,40326.0,47.03313847346418,0.5095356072267323,0.9999370950945955
69,3.0,6.0,1.5467713963552883,19.0,582.0,40325.0,58.69480574074386,0.46454145318350615,0.9877124153095365
70,3.0,7.0,1.563423824970799,18.0,728.0,40324.0,50.033131862010435,0.4796752240040436,0.9997260690453292
71,3.0,8.0,1.4807788213498168,19.0,602.0,40325.0,33.88651095559356,0.4769742906003488,0.999791413244475
72,3.0,9.0,1.5149211696668194,29.0,605.0,40335.0,19.793477436456914,0.4753048342118379,0.9997730634133852
