,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,7,1,16,14,15,0
1,1,7,18,19,12,17,4,16
2,2,11,2,13,17,8,5,15
3,3,2,14,7,20,18,4,19
4,4,5,16,14,1,3,6,9
5,5,14,4,6,18,19,10,12
6,6,11,3,7,9,8,17,15
7,7,16,1,10,9,5,2,7
8,8,3,1,6,15,11,12,19
9,9,20,9,7,19,17,8,14
10,10,15,12,20,19,5,9,13
11,11,15,8,2,5,13,11,20
12,12,15,9,0,13,8,14,4
13,13,6,9,11,7,15,17,13
14,14,9,13,10,20,0,7,8
15,15,0,1,18,12,11,9,5
16,16,6,14,5,8,9,13,4
17,17,4,8,10,3,2,6,16
18,18,13,6,16,2,12,14,17
19,19,4,16,2,20,12,13,5
20,20,2,16,14,9,11,12,3
21,21,9,14,7,15,12,4,10
22,22,1,10,14,2,5,18,6
23,23,17,9,14,7,2,6,11
24,24,16,3,8,7,11,2,12
25,25,8,15,14,1,19,18,16
26,26,7,6,1,11,12,5,13
27,27,6,17,9,15,5,4,19
28,28,18,6,12,1,15,0,20
29,29,14,20,12,9,2,18,10
30,30,18,13,20,14,12,6,19
31,31,1,10,15,12,8,4,13
32,32,17,12,9,0,5,16,6
33,33,19,10,9,5,20,7,4
34,34,2,19,7,13,20,14,9
35,35,14,4,3,19,20,17,13
36,36,3,4,2,14,19,18,6
37,37,5,16,13,0,7,1,11
38,38,13,16,1,8,0,9,6
39,39,18,19,0,16,11,5,7
40,40,19,16,8,14,4,15,6
41,41,17,16,12,7,18,6,3
42,42,4,5,8,3,6,14,20
43,43,3,0,12,16,9,15,7
44,44,11,14,16,5,19,18,9
45,45,3,8,14,17,10,9,18
46,46,10,8,9,19,20,7,3
47,47,14,8,4,19,13,1,0
48,48,16,15,12,19,13,11,17
