,round,tube,sp,st,final_pop
0,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",121
1,0,0,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.020252304752825717, 0.08380840797570269, 0.056111353257404885, 0.0, 0.0)",1
2,0,0,6,"(0.023201399234175548, 0.011572197494497125, 0.0, 0.030181603934096246, 0.003744969654415488, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.044668138296193365)",1
3,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.006245931329169255, 0.0, 0.019795240631728064, 0.0, 0.01458444841756782, 0.05874522297052942)",2
4,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",171
5,0,0,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.07283152384120349)",2
6,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.07010648556992971, 0.026121609841380632, 0.0)",1
7,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01458296476563101, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",11
8,0,0,11,"(0.0, 0.0, 0.07924696152737049, 0.01650583712158267, 0.0, 0.030645849071221472, 0.1519827186199624, 0.1880342168689853, 0.014814045104115792, 0.0)",1
9,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",95
10,0,0,13,"(0.0, 0.02461978404713738, 0.02998071162133215, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",1
11,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.023095488391589276, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",2
12,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.01089208668844536, 0.00476393156717078)",196
13,0,0,13,"(0.0, 0.02461978404713738, 0.023035932332134326, 0.0, 0.01810411441758469, 0.022173256981297827, 0.0, 0.0, 0.015802875719684247, 0.00476393156717078)",2
14,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",104
15,0,1,0,"(0.08203595925583684, 0.0, 0.0, 0.0, 0.0, 0.01959160887533481, 0.08380840797570269, 0.0691048466035698, 0.0, 0.0)",1
16,0,1,0,"(0.07400250769571483, 0.0, 0.0, 0.0, 0.0, 0.017098731129875016, 0.10484395216480197, 0.0691048466035698, 0.0, 0.0)",2
17,0,1,1,"(0.0, 0.0, 0.10922905711608999, 0.0, 0.0, 0.07577624578880941, 0.0, 0.0, 0.0, 0.09965925051150999)",2
18,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.030181603934096246, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",201
19,0,1,6,"(0.03426039533065134, 0.011572197494497125, 0.0, 0.03519882900811877, 0.005422768956954101, 0.0, 0.019795240631728064, 0.0, 0.028146417112716555, 0.05874522297052942)",1
20,0,1,10,"(0.07734904686468291, 0.06927916245295945, 0.09682940930282144, 0.0017773360538905325, 0.0, 0.06291875767155253, 0.0, 0.10994488928074131, 0.0, 0.0)",6
