,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,5,13,15,9,4,6
1,1,5,3,4,2,0,6,1
2,2,0,10,5,7,11,1,14
3,3,9,18,6,16,19,13,1
4,4,6,17,0,5,9,19,3
5,5,15,6,7,10,4,2,16
6,6,8,6,13,15,1,5,12
7,7,0,6,10,4,8,13,7
8,8,13,10,15,3,11,4,9
9,9,2,0,9,19,15,16,14
10,10,16,15,5,1,2,3,12
11,11,6,3,20,14,11,17,15
12,12,16,0,9,13,12,3,7
13,13,20,4,14,7,8,5,2
14,14,6,15,2,14,19,8,1
15,15,9,0,5,7,3,13,11
16,16,1,14,0,17,10,19,20
17,17,5,6,2,11,0,19,20
18,18,14,12,13,1,2,10,8
19,19,19,2,7,10,4,13,0
20,20,3,2,19,17,12,13,1
21,21,15,16,7,14,9,4,13
22,22,18,14,13,9,3,17,6
23,23,6,3,12,11,17,9,20
24,24,6,16,7,11,4,14,12
25,25,9,6,14,0,10,3,7
26,26,6,1,7,4,18,3,5
27,27,10,17,12,20,5,19,1
28,28,2,4,6,17,16,5,15
29,29,6,15,4,8,3,12,14
30,30,18,14,1,2,6,4,12
31,31,16,11,5,13,4,17,6
32,32,2,9,6,17,0,1,18
33,33,1,9,3,14,7,12,16
34,34,11,9,18,5,7,12,6
35,35,4,5,17,0,10,9,13
36,36,17,2,0,6,16,11,4
37,37,0,1,11,19,10,2,15
38,38,3,7,6,20,10,4,0
39,39,6,7,12,8,10,11,20
40,40,9,0,19,2,16,7,20
41,41,17,5,4,2,12,15,11
42,42,7,17,3,19,20,6,13
43,43,1,4,2,0,12,16,5
44,44,16,19,1,18,0,7,5
45,45,13,7,5,0,15,3,14
46,46,15,4,20,11,19,2,7
47,47,19,17,6,7,13,3,9
48,48,14,10,11,8,4,7,15
