,round,tube0,tube1,tube2
0,0,8,7,3
1,1,4,0,8
2,2,6,1,9
3,3,5,8,0
4,4,6,1,9
5,5,7,1,3
6,6,6,4,5
7,7,7,5,2
8,8,5,2,4
9,9,1,3,7
10,10,9,3,0
11,11,7,4,1
12,12,5,1,4
13,13,9,0,4
14,14,4,1,9
15,15,1,9,0
16,16,8,6,5
17,17,3,5,7
18,18,9,6,0
19,19,8,5,7
20,20,8,0,3
21,21,0,5,1
22,22,6,5,2
23,23,8,6,9
