,round,tube0,tube1,tube2
0,0,0,2,9
1,1,0,5,9
2,2,3,7,1
3,3,3,5,0
4,4,2,3,1
5,5,7,8,6
6,6,0,9,8
7,7,3,8,6
8,8,1,9,2
9,9,6,7,5
10,10,1,4,6
11,11,0,9,3
12,12,6,0,8
13,13,6,2,4
14,14,9,7,3
15,15,2,3,8
16,16,7,0,5
17,17,2,5,4
18,18,5,0,2
19,19,8,2,0
20,20,4,1,9
21,21,6,0,2
22,22,7,1,0
23,23,4,9,2
