,round,tube,sp,pop_0,final_pop,st_div_H,auc,fc
0,0.0,0.0,6.0,9.0,205.0,-0.0,17961.0,22.777752469163925
1,0.0,0.0,12.0,10.0,172.0,-0.0,3908.0,17.1999828000172
2,0.0,1.0,6.0,9.0,271.0,-0.0,21598.0,30.111077654358162
3,0.0,1.0,12.0,10.0,221.0,-0.0,8744.0,22.0999779000221
4,0.0,2.0,6.0,9.0,277.0,-0.0,21887.0,30.777743580284913
5,0.0,2.0,12.0,10.0,256.0,-0.0,8780.0,25.5999744000256
6,0.0,3.0,6.0,9.0,266.0,-0.0,19523.0,29.55552271608587
7,0.0,3.0,12.0,10.0,247.0,-0.0,11062.0,24.6999753000247
8,0.0,4.0,6.0,9.0,243.0,-0.0,19033.0,26.999970000033333
9,0.0,4.0,12.0,10.0,235.0,-0.0,8899.0,23.4999765000235
10,0.0,5.0,6.0,9.0,216.0,-0.0,17851.0,23.999973333362963
11,0.0,5.0,12.0,10.0,218.0,-0.0,8716.0,21.7999782000218
12,0.0,6.0,6.0,9.0,258.0,-0.0,18950.0,28.666634814850205
13,0.0,6.0,12.0,10.0,232.0,-0.0,8011.0,23.1999768000232
14,0.0,7.0,6.0,9.0,229.0,-0.0,19504.0,25.44441617287092
15,0.0,7.0,12.0,10.0,262.0,-0.0,9367.0,26.1999738000262
16,0.0,8.0,6.0,9.0,224.0,-0.0,19379.0,24.88886123459863
17,0.0,8.0,12.0,10.0,246.0,-0.0,8043.0,24.5999754000246
18,0.0,9.0,6.0,9.0,305.0,-0.0,19981.0,33.88885123460974
19,0.0,9.0,12.0,10.0,240.0,-0.0,10677.0,23.999976000024002
20,1.0,0.0,6.0,13.0,249.0,-0.0,21991.0,19.153831420129677
21,1.0,0.0,12.0,11.0,238.0,-0.0,10033.0,21.63634396696003
22,1.0,1.0,6.0,15.0,260.0,-0.0,20047.0,17.333321777785482
23,1.0,1.0,12.0,12.0,246.0,-0.0,10553.0,20.499982916680903
24,1.0,2.0,6.0,23.0,225.0,-0.0,20905.0,9.782604442345894
25,1.0,2.0,12.0,14.0,243.0,-0.0,9991.0,17.35713045919253
26,1.0,3.0,6.0,15.0,231.0,-0.0,19687.0,15.399989733340178
27,1.0,3.0,12.0,11.0,233.0,-0.0,9663.0,21.18179892563734
28,1.0,4.0,6.0,13.0,243.0,-0.0,20996.0,18.692293313620528
29,1.0,4.0,12.0,15.0,260.0,-0.0,13071.0,17.333321777785482
30,1.0,5.0,6.0,5.0,268.0,-0.0,18016.0,53.599892800214405
31,1.0,5.0,12.0,15.0,248.0,-0.0,11665.0,16.53332231111846
32,1.0,6.0,6.0,11.0,221.0,-0.0,18871.0,20.090890826462886
33,1.0,6.0,12.0,7.0,218.0,-0.0,7173.0,31.142812653124782
34,1.0,7.0,6.0,13.0,250.0,-0.0,19950.0,19.230754437881203
35,1.0,7.0,12.0,14.0,219.0,-0.0,10592.0,15.642845969395736
