,round,tube0,tube1,tube2
0,0,5,1,0
1,1,7,5,9
2,2,2,8,3
3,3,8,2,3
4,4,3,6,0
5,5,9,5,7
6,6,1,4,3
7,7,4,8,6
8,8,9,8,4
9,9,8,4,6
10,10,3,8,6
11,11,4,7,2
12,12,0,4,1
13,13,1,5,9
14,14,2,8,5
15,15,3,8,0
16,16,9,6,7
17,17,6,5,4
18,18,8,7,6
19,19,5,9,1
20,20,6,5,3
21,21,1,4,2
22,22,8,1,9
23,23,7,3,2
