,round,tube0,tube1,tube2
0,0,6,0,4
1,1,7,0,8
2,2,0,2,7
3,3,9,4,1
4,4,8,3,1
5,5,3,8,7
6,6,1,3,2
7,7,8,2,5
8,8,0,8,1
9,9,3,7,0
10,10,5,1,3
11,11,4,8,2
12,12,3,8,2
13,13,5,4,1
14,14,7,9,2
15,15,0,6,9
16,16,0,5,6
17,17,1,6,2
18,18,8,9,5
19,19,4,1,8
20,20,0,7,3
21,21,2,3,8
22,22,9,7,3
23,23,2,0,8
