,round,tube0,tube1,tube2
0,0,0,7,1
1,1,5,1,0
2,2,8,7,1
3,3,1,8,0
4,4,0,7,3
5,5,7,3,8
6,6,7,3,1
7,7,0,7,2
8,8,9,7,3
9,9,4,7,3
10,10,0,1,5
11,11,7,9,4
12,12,7,5,3
13,13,9,1,5
14,14,3,4,2
15,15,3,8,0
16,16,8,5,3
17,17,0,6,2
18,18,5,1,0
19,19,5,7,2
20,20,7,9,6
21,21,4,3,8
22,22,8,3,1
23,23,0,4,6
