,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,18,5,12,3,15,17
1,1,3,1,2,0,5,6,8
2,2,0,2,3,4,12,8,10
3,3,10,2,8,18,7,15,17
4,4,2,13,16,8,1,15,6
5,5,2,6,16,0,17,3,9
6,6,19,15,12,4,18,13,11
7,7,15,12,17,9,1,5,10
8,8,18,19,3,4,20,0,17
9,9,3,4,9,6,8,12,0
10,10,5,17,16,15,20,2,19
11,11,2,13,1,4,20,9,3
12,12,20,9,16,19,13,4,12
13,13,2,17,7,20,8,1,11
14,14,1,14,15,0,13,9,18
15,15,14,18,16,12,19,13,10
16,16,8,3,20,14,19,2,1
17,17,4,1,0,7,17,12,19
18,18,9,13,8,0,17,3,19
19,19,4,7,6,16,2,15,10
20,20,10,2,6,7,20,9,8
21,21,11,5,7,8,0,20,1
22,22,16,8,13,2,14,9,0
23,23,19,16,8,12,6,9,3
24,24,0,16,15,19,2,9,3
25,25,9,1,0,11,10,6,4
26,26,14,2,9,5,10,4,17
27,27,15,16,19,14,13,7,3
28,28,0,14,18,19,10,3,2
29,29,4,18,17,5,20,19,16
30,30,12,2,8,5,4,20,9
31,31,17,12,1,3,0,16,2
32,32,12,20,10,6,1,16,3
33,33,0,10,19,4,18,14,13
34,34,11,10,14,2,7,20,0
35,35,9,15,19,7,16,1,20
36,36,1,13,12,8,17,3,2
37,37,16,5,3,18,20,17,11
38,38,1,15,6,5,19,20,4
39,39,6,4,15,13,8,16,18
40,40,5,3,15,7,8,20,1
41,41,2,0,3,9,13,4,19
42,42,7,8,3,5,18,15,9
43,43,3,5,10,11,9,2,18
44,44,6,17,15,5,3,0,1
45,45,4,12,3,11,10,9,0
46,46,0,20,18,7,3,19,10
47,47,2,5,3,16,11,4,7
48,48,2,9,8,10,5,17,16
