,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,5,3,14,13,0,11
1,1,8,16,3,10,13,12,20
2,2,7,20,16,10,8,12,4
3,3,18,9,13,0,5,15,20
4,4,14,19,12,11,9,0,13
5,5,3,1,15,16,20,6,8
6,6,0,7,6,11,16,3,2
7,7,0,17,18,20,7,2,4
8,8,14,19,17,2,6,8,1
9,9,8,3,6,2,13,19,15
10,10,13,9,18,6,3,5,20
11,11,3,0,20,4,9,17,15
12,12,3,8,7,12,20,19,10
13,13,20,13,5,2,8,1,7
14,14,17,1,14,4,3,0,18
15,15,8,0,15,4,19,2,11
16,16,1,19,15,3,9,20,2
17,17,17,2,4,10,13,14,8
18,18,18,4,9,1,7,11,10
19,19,19,9,4,1,13,17,16
20,20,19,14,17,3,15,0,8
21,21,7,15,3,19,17,12,11
22,22,18,8,6,0,1,10,12
23,23,12,11,9,17,3,20,18
24,24,14,4,9,11,2,17,6
25,25,11,16,19,4,10,18,7
26,26,4,0,17,13,6,2,5
27,27,4,18,2,6,13,20,11
28,28,5,10,14,4,7,1,9
29,29,1,3,16,13,20,14,6
30,30,3,11,1,5,4,0,19
31,31,19,9,7,12,3,2,10
32,32,19,20,6,0,8,14,11
33,33,8,13,3,20,19,2,18
34,34,3,15,12,20,16,7,17
35,35,4,13,6,17,9,3,20
36,36,3,7,14,17,19,5,12
37,37,16,6,1,13,20,15,9
38,38,7,14,8,15,20,13,16
39,39,1,8,17,0,5,19,13
40,40,7,12,10,0,16,13,11
41,41,18,7,2,6,9,1,14
42,42,1,20,3,0,11,17,18
43,43,19,17,16,18,20,1,3
44,44,6,0,17,10,7,11,14
45,45,20,11,8,9,19,12,4
46,46,9,17,16,3,7,14,18
47,47,10,5,16,4,3,13,6
48,48,13,18,10,17,20,9,14
