,round,tube0,tube1,tube2
0,0,7,8,3
1,1,5,8,9
2,2,9,4,7
3,3,2,8,1
4,4,5,0,3
5,5,4,6,3
6,6,6,4,3
7,7,9,7,4
8,8,5,9,1
9,9,9,1,3
10,10,3,8,0
11,11,4,7,9
12,12,0,8,3
13,13,9,0,7
14,14,4,3,9
15,15,3,9,1
16,16,5,3,4
17,17,8,4,6
18,18,8,0,5
19,19,5,6,3
20,20,2,3,6
21,21,4,1,0
22,22,4,3,1
23,23,3,1,5
