,round,tube0,tube1,tube2
0,0,0,9,2
1,1,8,0,9
2,2,8,3,4
3,3,9,6,7
4,4,9,5,0
5,5,2,7,3
6,6,1,7,9
7,7,1,9,0
8,8,9,5,2
9,9,1,3,4
10,10,7,0,5
11,11,5,7,0
12,12,3,2,4
13,13,1,3,4
14,14,2,7,8
15,15,7,9,1
16,16,1,9,0
17,17,7,1,8
18,18,0,3,1
19,19,8,4,3
20,20,1,9,3
21,21,9,4,1
22,22,4,3,9
23,23,0,6,8
