,round,tube0,tube1,tube2
0,0,8,9,4
1,1,9,4,2
2,2,5,3,0
3,3,2,7,9
4,4,0,7,8
5,5,3,8,4
6,6,3,4,1
7,7,1,2,7
8,8,8,4,6
9,9,7,5,6
10,10,2,0,3
11,11,5,8,9
12,12,5,8,9
13,13,5,9,7
14,14,7,0,8
15,15,7,9,5
16,16,5,9,2
17,17,7,8,6
18,18,7,5,1
19,19,9,5,7
20,20,6,8,9
21,21,4,2,9
22,22,0,8,4
23,23,5,6,7
