,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,3,8,4,1,0,9
1,1,14,17,0,2,20,9,5
2,2,1,3,16,14,10,6,5
3,3,15,4,8,14,11,17,5
4,4,3,7,11,20,13,17,5
5,5,20,6,3,17,11,14,19
6,6,9,19,5,6,17,18,8
7,7,18,1,9,14,3,7,16
8,8,7,1,12,15,9,18,0
9,9,11,5,9,15,6,16,14
10,10,15,9,16,2,20,7,19
11,11,13,3,17,0,7,16,10
12,12,2,15,8,11,10,5,18
13,13,7,0,14,19,6,12,9
14,14,19,3,5,9,12,13,16
15,15,17,11,18,16,6,7,3
16,16,12,13,14,10,8,6,0
17,17,14,18,0,5,4,9,6
18,18,6,19,13,12,5,18,0
19,19,20,9,14,13,10,1,8
20,20,2,13,15,3,9,16,8
21,21,6,9,16,19,5,0,2
22,22,16,20,11,8,14,0,1
23,23,6,8,2,12,10,11,4
24,24,0,1,6,20,10,13,12
25,25,7,11,5,12,8,14,13
26,26,20,5,2,0,10,7,6
27,27,16,11,1,14,2,5,15
28,28,1,12,16,15,19,4,18
29,29,5,2,9,15,19,20,10
30,30,10,20,8,16,12,7,19
31,31,0,2,8,13,6,15,16
32,32,11,2,17,19,5,6,15
33,33,15,20,5,10,4,17,3
34,34,12,14,2,9,16,10,1
35,35,2,19,20,14,6,0,18
36,36,3,11,7,4,6,20,19
37,37,16,13,20,15,11,1,2
38,38,0,9,17,19,12,5,11
39,39,4,13,14,9,18,3,7
40,40,20,17,14,6,11,0,2
41,41,6,13,18,7,9,17,5
42,42,0,4,2,10,9,6,15
43,43,7,10,15,0,3,13,5
44,44,17,5,1,7,20,12,2
45,45,13,16,9,3,11,19,1
46,46,12,10,19,0,3,7,8
47,47,11,8,10,9,0,14,20
48,48,19,16,3,10,2,9,18
