,round,tube0,tube1,tube2
0,0,7,6,5
1,1,4,8,1
2,2,2,3,1
3,3,5,1,4
4,4,5,3,9
5,5,0,2,4
6,6,4,6,3
7,7,5,1,2
8,8,9,8,7
9,9,4,9,2
10,10,6,9,0
11,11,8,1,9
12,12,2,6,3
13,13,8,7,6
14,14,8,6,9
15,15,7,9,1
16,16,5,4,1
17,17,2,8,6
18,18,5,6,9
19,19,5,2,9
20,20,0,7,6
21,21,3,5,7
22,22,4,5,6
23,23,2,3,0
