,round,tube,sp,st,final_pop
0,0,0,8,"(0.0, 0.0, 0.004549374027835334, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",86
1,0,0,8,"(0.0, 0.0, 0.011098689376420856, 0.0, 0.019525483092532603, 0.0, 0.0, 0.0, 0.059962911864506675, 0.08090292285896727)",54
2,0,0,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.01601682572287092, 0.0, 0.0, 0.0, 0.06355805720631785, 0.08090292285896727)",35
3,0,0,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.05688298414553143)",222
4,0,0,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.019336215910002546, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",79
5,0,0,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",160
6,0,0,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.10499428334514327)",22
7,0,1,8,"(0.0, 0.0, 0.004549374027835334, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",137
8,0,1,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.05688298414553143)",198
9,0,1,8,"(0.0, 0.0, 0.011098689376420856, 0.0, 0.019525483092532603, 0.0, 0.0, 0.0, 0.059962911864506675, 0.08090292285896727)",30
10,0,1,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",82
11,0,1,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.10499428334514327)",3
12,0,1,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.019336215910002546, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",1
13,0,1,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.01601682572287092, 0.0, 0.0, 0.0, 0.06355805720631785, 0.08090292285896727)",9
14,0,2,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.05688298414553143)",99
15,0,2,8,"(0.0, 0.0, 0.004549374027835334, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",19
16,0,2,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",205
17,0,2,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.022317578228351072, 0.0, 0.0, 0.0, 0.042745331999936714, 0.10499428334514327)",12
18,0,2,8,"(0.0, 0.0, 0.011098689376420856, 0.0, 0.019525483092532603, 0.0, 0.0, 0.0, 0.059962911864506675, 0.08090292285896727)",21
19,0,2,8,"(0.0, 0.0, 0.008694925799002795, 0.0, 0.019336215910002546, 0.0, 0.0, 0.0, 0.042745331999936714, 0.08090292285896727)",85
20,0,2,8,"(0.0, 0.0, 0.0132952402022934, 0.0, 0.01601682572287092, 0.0, 0.0, 0.0, 0.06355805720631785, 0.08090292285896727)",20
