,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,3,4,7,12,11,15
1,1,0,2,1,9,11,16,15
2,2,1,3,2,0,20,8,9
3,3,3,11,0,1,2,5,9
4,4,0,2,11,8,12,17,10
5,5,7,14,19,12,10,8,11
6,6,10,4,7,19,8,20,13
7,7,6,11,7,19,20,18,14
8,8,10,7,0,2,20,5,17
9,9,10,13,5,2,12,6,3
10,10,12,8,3,16,17,7,0
11,11,1,14,12,8,4,2,7
12,12,0,8,5,9,3,13,15
13,13,4,3,12,16,15,13,8
14,14,6,1,2,5,19,0,13
15,15,1,7,3,2,10,15,14
16,16,6,9,5,4,0,14,12
17,17,8,6,7,1,0,4,10
18,18,3,15,11,16,2,4,1
19,19,13,14,15,3,10,2,11
20,20,0,8,7,9,14,6,17
21,21,2,12,3,10,9,18,14
22,22,16,11,4,17,13,5,19
23,23,11,13,16,19,15,6,18
24,24,17,15,18,7,5,12,1
25,25,1,5,10,4,8,12,7
26,26,9,1,3,14,4,15,0
27,27,18,19,14,9,11,0,3
28,28,1,0,10,12,15,16,4
29,29,0,16,3,2,19,15,10
30,30,1,0,14,18,16,6,13
31,31,1,7,4,15,18,2,14
32,32,16,20,8,19,14,9,17
33,33,7,5,0,8,12,6,4
34,34,19,1,10,18,9,16,3
35,35,3,1,5,18,13,2,11
36,36,11,16,7,13,19,12,18
37,37,15,5,2,3,19,18,13
38,38,2,6,12,15,13,10,18
39,39,18,10,6,15,11,3,0
40,40,12,0,5,18,19,16,4
41,41,12,8,5,2,14,13,9
42,42,15,3,5,20,11,19,8
43,43,17,9,13,15,10,8,14
44,44,4,11,18,17,5,6,3
45,45,1,13,5,20,15,16,14
46,46,6,19,14,0,1,2,5
47,47,18,12,9,4,3,8,19
48,48,19,6,7,10,4,12,0
