,round,tube0,tube1,tube2
0,0,4,0,2
1,1,9,2,6
2,2,2,6,7
3,3,5,8,9
4,4,9,8,4
5,5,4,0,2
6,6,7,0,3
7,7,6,9,1
8,8,7,3,0
9,9,7,0,3
10,10,5,7,2
11,11,9,4,5
12,12,4,2,1
13,13,1,4,2
14,14,3,7,1
15,15,3,5,2
16,16,9,5,7
17,17,0,8,6
18,18,0,8,1
19,19,5,7,3
20,20,1,2,9
21,21,6,5,9
22,22,4,0,9
23,23,3,0,5
