,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,4,12,10,13,11,7,0
1,1,2,18,17,0,15,7,3
2,2,10,5,0,12,19,8,9
3,3,14,5,16,6,4,10,15
4,4,7,11,1,13,16,5,8
5,5,10,9,5,2,7,18,16
6,6,9,11,20,4,6,17,2
7,7,16,14,18,4,1,15,3
8,8,17,11,8,1,14,19,2
9,9,10,14,13,6,18,12,19
10,10,5,8,2,3,18,7,20
11,11,12,11,16,3,19,15,20
12,12,18,7,4,19,20,17,12
13,13,3,8,1,7,16,0,19
14,14,19,15,14,2,12,6,0
15,15,16,10,7,19,9,5,1
16,16,14,11,9,16,12,1,2
17,17,15,12,6,9,0,10,8
18,18,17,2,14,18,20,15,3
19,19,2,8,5,20,12,14,10
20,20,2,0,14,12,5,19,20
21,21,0,5,1,9,11,10,8
22,22,16,14,0,17,6,10,1
23,23,19,11,15,17,2,12,9
24,24,14,3,12,6,2,19,0
25,25,10,18,8,9,14,17,4
26,26,19,3,20,14,0,7,6
27,27,12,14,10,2,8,9,5
28,28,5,3,2,13,8,19,9
29,29,0,18,16,2,1,10,11
30,30,16,17,4,6,0,15,9
31,31,17,1,0,16,2,8,4
32,32,9,2,20,11,8,4,5
33,33,14,19,7,0,10,16,6
34,34,6,13,5,15,19,9,8
35,35,14,7,9,17,11,20,10
36,36,12,11,10,5,0,17,19
37,37,13,16,18,11,14,7,1
38,38,7,0,18,5,14,2,6
39,39,13,9,10,19,16,1,8
40,40,10,17,3,6,0,4,11
41,41,7,12,18,5,8,3,1
42,42,11,5,13,15,18,4,7
43,43,13,6,4,2,18,5,17
44,44,6,15,17,14,1,2,13
45,45,14,5,17,15,20,7,11
46,46,13,6,9,7,1,8,11
47,47,18,3,19,6,11,10,16
48,48,3,18,14,11,7,1,8
