,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,2,19,6,4,20,12,10
1,1,13,16,17,18,15,1,2
2,2,11,5,15,17,4,14,20
3,3,17,9,0,8,16,1,5
4,4,1,7,6,3,12,19,17
5,5,13,3,4,20,19,0,2
6,6,8,4,14,13,15,10,17
7,7,7,2,20,1,18,16,15
8,8,6,9,8,4,12,15,10
9,9,5,17,4,13,18,12,9
10,10,0,12,17,13,16,20,11
11,11,7,20,16,2,15,19,3
12,12,5,1,20,12,2,9,15
13,13,5,9,13,3,0,4,11
14,14,0,16,12,7,3,14,8
15,15,6,7,2,1,8,14,17
16,16,10,2,5,0,4,14,3
17,17,20,4,7,6,9,0,11
18,18,10,0,15,3,4,12,9
19,19,19,14,10,2,0,4,11
20,20,2,3,5,16,11,9,6
21,21,2,10,5,18,1,14,3
22,22,20,19,18,8,6,7,5
23,23,20,18,10,7,6,9,4
24,24,19,9,0,17,2,6,18
25,25,1,18,0,10,4,9,3
26,26,2,9,6,4,0,10,12
27,27,11,17,16,12,0,14,3
28,28,7,14,4,13,8,0,17
29,29,14,15,2,13,11,18,6
30,30,7,18,2,20,6,4,13
31,31,18,5,10,17,4,12,15
32,32,14,20,2,3,7,16,8
33,33,12,4,0,6,7,19,10
34,34,17,19,10,13,7,9,12
35,35,10,6,12,8,18,14,17
36,36,7,15,16,5,3,9,4
37,37,16,18,12,10,2,4,17
38,38,16,5,18,7,19,14,2
39,39,12,20,11,1,13,7,19
40,40,2,1,5,20,11,17,10
41,41,0,19,2,13,20,5,15
42,42,5,18,14,16,10,9,4
43,43,19,4,3,6,10,13,1
44,44,15,16,3,11,0,14,1
45,45,19,3,15,18,14,20,2
46,46,20,8,6,3,19,12,7
47,47,2,8,15,19,13,14,20
48,48,12,15,13,19,0,5,18
