,round,tube,sp,st,final_pop
0,0,0,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",98
1,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.35143794193441596, 0.0)",2
2,0,0,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",181
3,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05107574246441735, 0.0, 0.1842944379780426)",2
4,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.21894748263670546, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",1
5,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.09787647573333778, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",1
6,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.2837509505617451, 0.0, 0.0, 0.14507615546158095, 0.0, 0.25007509727015736)",1
7,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.15821181034676307, 0.0, 0.0, 0.032905983715723265, 0.0, 0.2543081643249463)",1
8,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",261
9,0,0,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.2985815984517846)",1
10,0,0,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",152
11,0,0,8,"(0.0, 0.0267428116539019, 0.021259057347754278, 0.0, 0.0, 0.0, 0.00026087500255182283, 0.0, 0.0, 0.0)",2
12,0,0,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00022633280940321715, 0.0, 0.0, 0.0)",4
13,0,0,8,"(0.0, 0.01777979530090689, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00011581938083400567, 0.0, 0.0, 0.0)",17
14,0,0,8,"(0.0, 0.016643627919484913, 0.02852076469392659, 0.0, 0.0, 0.0, 0.00020774991002846908, 0.0, 0.0, 0.0)",7
15,0,0,9,"(0.0155977793813739, 0.15454164483528007, 0.0, 0.1140728688063374, 0.05081840302231248, 0.0, 0.0, 0.19357617023637885, 0.1496420494238784, 0.053973238394523164)",10
16,0,1,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",154
17,0,1,0,"(0.0, 0.0, 0.0, 0.04932427116048177, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",3
18,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.07590059464804164, 0.42107590594077543, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",1
19,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.19307823345350805, 0.0)",11
20,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",364
21,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.2709418109138304, 0.0)",1
22,0,1,1,"(0.01423507054326358, 0.0, 0.0, 0.044951289188669856, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",1
23,0,1,1,"(0.01271968919969062, 0.0, 0.0, 0.06144159743984558, 0.2667732097353895, 0.0, 0.0, 0.0, 0.363651860871784, 0.0)",4
24,0,1,1,"(0.009242325105917562, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",4
25,0,1,4,"(0.16488775833997968, 0.04886499162218148, 0.0, 0.044088279107617735, 0.0, 0.0, 0.0, 0.0, 0.14875458854448032, 0.16046160667189419)",20
26,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.2942370638191034)",1
27,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",311
28,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.030221776288261906, 0.0, 0.12208048984734961)",2
29,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.11657182904801562, 0.0, 0.1550848907414177)",2
30,0,1,7,"(0.0, 0.0, 0.0, 0.0, 0.0987554563111262, 0.0, 0.0, 0.04577480766559942, 0.0, 0.1842944379780426)",1
31,0,2,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.037205916522459304, 0.0, 0.07098281781122052, 0.0)",1
32,0,2,0,"(0.0, 0.0, 0.0, 0.06373288382390217, 0.04356372842177486, 0.0, 0.03683897489672214, 0.0, 0.07098281781122052, 0.0)",152
33,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.3251055594350223, 0.0)",1
34,0,2,1,"(0.011524975338626772, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",1
35,0,2,1,"(0.01299765187974843, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",12
36,0,2,1,"(0.017678508272056203, 0.0, 0.0, 0.06452239352395502, 0.2667732097353895, 0.0, 0.0, 0.0, 0.5393582604736507, 0.0)",1
37,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",362
38,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.13031626635868043, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",1
39,0,2,1,"(0.01423507054326358, 0.0, 0.0, 0.14482685661401834, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",1
40,0,2,4,"(0.16488775833997968, 0.04886499162218148, 0.0, 0.044088279107617735, 0.0, 0.0, 0.0, 0.0, 0.14875458854448032, 0.16046160667189419)",1
41,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.21006927704515865, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",2
42,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.1710228338277175, 0.0, 0.0, 0.05924345412590238, 0.0, 0.14650166345567014)",2
43,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.2889250253839953)",6
44,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.14650166345567014)",11
45,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.11284446884107711, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",1
46,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.30038910843346583)",1
47,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.052611355276558434, 0.0, 0.1842944379780426)",1
48,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.1640106010697726, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",324
49,0,2,7,"(0.0, 0.0, 0.0, 0.0, 0.24788739385465158, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",2
50,0,3,1,"(0.007338312577197736, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",8
51,0,3,1,"(0.01423507054326358, 0.0, 0.0, 0.14094154431477435, 0.2667732097353895, 0.0, 0.0, 0.0, 0.3819499402972632, 0.0)",1
52,0,3,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.1632405087290292, 0.0)",1
53,0,3,1,"(0.01423507054326358, 0.0, 0.0, 0.09007764845750801, 0.2667732097353895, 0.0, 0.0, 0.0, 0.24253084167451877, 0.0)",338
54,0,3,7,"(0.0, 0.0, 0.0, 0.0, 0.11080750038981503, 0.0, 0.0, 0.05924345412590238, 0.0, 0.1842944379780426)",1
