,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,18,2,3,6,11,9,0
1,1,15,13,19,17,16,1,7
2,2,0,5,3,4,13,8,19
3,3,9,10,19,1,13,14,11
4,4,6,9,14,4,13,15,0
5,5,8,0,12,20,5,18,16
6,6,20,1,12,9,6,10,16
7,7,0,1,11,16,13,6,17
8,8,8,14,19,0,10,11,3
9,9,16,19,15,20,4,6,3
10,10,6,14,20,3,19,18,5
11,11,9,13,6,15,3,7,19
12,12,9,3,12,14,0,1,7
13,13,2,13,10,19,1,11,18
14,14,14,16,18,2,1,0,12
15,15,17,0,13,4,11,5,7
16,16,20,10,12,8,1,2,15
17,17,3,8,5,10,13,14,1
18,18,5,14,10,8,19,2,7
19,19,16,7,14,3,15,1,5
20,20,7,8,15,10,1,3,4
21,21,13,11,14,5,7,2,6
22,22,7,11,17,6,16,12,4
23,23,1,19,0,2,15,6,9
24,24,17,4,15,9,20,11,5
25,25,16,13,19,12,15,11,0
26,26,0,7,16,18,9,20,17
27,27,5,3,8,17,9,11,4
28,28,13,0,16,19,18,9,17
29,29,19,3,2,16,1,13,14
30,30,19,7,0,17,14,5,20
31,31,19,15,1,0,5,11,7
32,32,11,12,16,10,17,15,7
33,33,1,9,13,5,6,10,11
34,34,3,10,5,17,20,16,6
35,35,15,13,19,12,7,4,8
36,36,4,9,1,19,11,2,17
37,37,9,1,14,20,4,19,18
38,38,2,11,6,10,14,7,0
39,39,7,2,13,9,6,15,20
40,40,14,18,0,6,13,4,9
41,41,3,18,20,15,13,4,14
42,42,5,19,20,15,16,3,13
43,43,0,1,3,15,14,13,10
44,44,9,7,18,20,6,1,15
45,45,13,16,5,17,0,11,3
46,46,4,2,16,1,14,18,20
47,47,18,16,19,6,1,17,4
48,48,9,17,5,15,7,11,20
