,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,19,10,0,17,20,3,1
1,1,9,13,16,0,6,20,19
2,2,12,11,7,18,9,20,19
3,3,17,4,3,18,11,0,19
4,4,15,17,0,13,11,8,10
5,5,9,18,8,15,7,13,5
6,6,3,9,10,18,2,12,13
7,7,14,16,17,1,3,18,13
8,8,18,6,1,20,5,15,13
9,9,5,1,13,4,14,18,16
10,10,20,10,13,1,6,11,5
11,11,2,13,12,17,11,0,9
12,12,2,17,0,11,6,1,10
13,13,13,19,0,10,14,16,6
14,14,10,13,14,17,1,12,2
15,15,13,4,18,11,17,15,20
16,16,4,14,5,15,2,12,3
17,17,12,1,7,5,4,9,8
18,18,19,16,2,15,18,9,0
19,19,3,20,17,11,10,19,2
20,20,8,12,7,11,16,3,13
21,21,14,20,8,15,3,13,7
22,22,18,17,7,13,20,1,14
23,23,7,8,19,5,10,11,16
24,24,12,2,7,11,8,19,13
25,25,20,2,1,16,5,10,19
26,26,12,1,15,2,5,3,16
27,27,17,8,13,11,20,6,2
28,28,0,19,14,2,20,17,3
29,29,4,2,12,19,14,17,3
30,30,6,4,12,11,9,8,18
31,31,16,15,10,18,17,3,14
32,32,15,17,12,16,18,6,10
33,33,7,15,20,5,16,13,19
34,34,17,8,11,4,12,0,6
35,35,18,15,1,20,10,13,12
36,36,8,7,18,3,17,14,2
37,37,10,5,18,3,1,14,16
38,38,14,20,8,17,19,15,1
39,39,13,7,12,3,17,18,4
40,40,1,3,11,9,10,18,8
41,41,8,6,12,2,15,20,10
42,42,10,16,8,12,1,5,0
43,43,2,7,12,13,18,9,19
44,44,6,3,18,20,11,19,8
45,45,16,0,17,15,10,6,8
46,46,11,5,16,12,10,3,14
47,47,3,8,2,18,20,6,14
48,48,6,4,3,18,13,16,2
