,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,20,10,6,12,19,13,2
1,1,2,5,4,0,1,10,3
2,2,6,3,1,4,5,0,8
3,3,10,0,7,18,9,3,5
4,4,3,0,5,19,7,8,6
5,5,0,1,6,13,8,16,18
6,6,2,10,11,14,7,3,5
7,7,7,18,16,15,8,5,17
8,8,1,5,11,2,20,18,19
9,9,0,6,1,7,2,10,3
10,10,7,0,14,8,4,12,13
11,11,11,1,15,3,4,8,7
12,12,17,14,5,9,18,11,10
13,13,13,19,4,11,2,14,15
14,14,19,0,4,15,1,5,2
15,15,15,14,10,12,4,8,7
16,16,8,9,3,10,13,2,18
17,17,5,10,9,6,4,11,8
18,18,7,20,6,8,5,14,3
19,19,3,12,20,2,0,13,8
20,20,13,18,12,0,14,19,17
21,21,17,15,6,11,16,8,12
22,22,3,4,5,18,19,12,1
23,23,9,5,2,11,12,17,14
24,24,10,8,13,6,9,7,1
25,25,12,11,1,0,9,13,14
26,26,3,16,4,5,8,9,15
27,27,16,20,10,3,19,2,18
28,28,0,1,4,12,2,6,16
29,29,3,4,0,1,2,5,8
30,30,12,1,4,6,8,17,11
31,31,16,10,8,13,7,14,17
32,32,18,6,19,2,8,1,0
33,33,1,2,0,13,20,12,15
34,34,13,6,10,1,9,18,16
35,35,19,1,0,2,6,16,20
36,36,3,0,1,11,6,8,4
37,37,8,3,12,7,16,13,2
38,38,4,13,2,20,18,8,14
39,39,11,12,8,9,19,18,10
40,40,11,16,0,5,4,9,20
41,41,1,16,17,8,15,11,13
42,42,5,20,4,19,0,2,1
43,43,15,0,5,4,2,3,10
44,44,14,5,4,18,9,0,15
45,45,4,7,3,5,17,19,6
46,46,1,20,4,11,3,13,19
47,47,14,5,19,4,8,7,6
48,48,5,18,10,4,13,12,14
