,round,tube,nut,amount
0,0.0,0.0,0.0,0.9523500911857516
1,0.0,0.0,1.0,0.9121596176903037
2,0.0,0.0,2.0,0.10065439704053825
3,0.0,0.0,3.0,0.5682127098809568
4,0.0,1.0,0.0,0.5152577382636452
5,0.0,1.0,1.0,0.8074741739088722
6,0.0,1.0,2.0,0.06157019547317244
7,0.0,1.0,3.0,0.011489347772600578
8,0.0,2.0,0.0,0.7223099844786405
9,0.0,2.0,1.0,0.8426119729944062
10,0.0,2.0,2.0,0.009123757539592159
11,0.0,2.0,3.0,0.8656292735548656
12,0.0,3.0,0.0,0.7831779765577904
13,0.0,3.0,1.0,0.4871893506201115
14,0.0,3.0,2.0,0.17512227329253616
15,0.0,3.0,3.0,0.7043487790555247
16,0.0,4.0,0.0,0.8720072121300056
17,0.0,4.0,1.0,0.72586129760735
18,0.0,4.0,2.0,0.1567127160617009
19,0.0,4.0,3.0,0.46124865552557504
20,0.0,5.0,0.0,0.8047987127815672
21,0.0,5.0,1.0,0.862525425316794
22,0.0,5.0,2.0,0.09054941275530198
23,0.0,5.0,3.0,0.9823173328488641
24,0.0,6.0,0.0,0.6357793856907767
25,0.0,6.0,1.0,0.6549080274764387
26,0.0,6.0,2.0,0.18541056916597343
27,0.0,6.0,3.0,0.6460047494091663
28,0.0,7.0,0.0,0.38320475854193903
29,0.0,7.0,1.0,0.9752473486132125
30,0.0,7.0,2.0,0.11035495326407235
31,0.0,7.0,3.0,0.5746953798396217
32,0.0,8.0,0.0,0.2277314273355847
33,0.0,8.0,1.0,0.835319268572511
34,0.0,8.0,2.0,0.0514506426076764
35,0.0,8.0,3.0,0.4644899905067388
36,0.0,9.0,0.0,0.37074519029013564
37,0.0,9.0,1.0,0.25320531051608164
38,0.0,9.0,2.0,0.08829403616316606
39,0.0,9.0,3.0,0.5844193847823054
40,1.0,0.0,0.0,0.8434593573545246
41,1.0,0.0,1.0,0.6987403251148425
42,1.0,0.0,2.0,0.29965566608027316
43,1.0,0.0,3.0,0.7270381239199324
44,1.0,1.0,0.0,0.8954280132970908
45,1.0,1.0,1.0,0.9570088791014268
46,1.0,1.0,2.0,0.3398363852094044
47,1.0,1.0,3.0,0.655728754351268
48,1.0,2.0,0.0,0.406150497137284
49,1.0,2.0,1.0,0.8531999257893097
50,1.0,2.0,2.0,0.1744091863530004
51,1.0,2.0,3.0,0.095764057263791
52,1.0,3.0,0.0,0.8126206138374825
53,1.0,3.0,1.0,0.1739786315328442
54,1.0,3.0,2.0,0.11882093506852875
55,1.0,3.0,3.0,0.9012839583387908
56,1.0,4.0,0.0,0.9278941886546104
57,1.0,4.0,1.0,0.6710616138237291
58,1.0,4.0,2.0,0.20067677846433818
59,1.0,4.0,3.0,0.8559052686121689
60,1.0,5.0,0.0,0.8990825553018598
61,1.0,5.0,1.0,0.7230304846023037
62,1.0,5.0,2.0,0.2829906780126077
63,1.0,5.0,3.0,0.1314187420480044
64,1.0,6.0,0.0,0.9717585442369878
65,1.0,6.0,1.0,0.6849696253975357
66,1.0,6.0,2.0,0.1387919188668425
67,1.0,6.0,3.0,0.95962798798701
68,1.0,7.0,0.0,0.4580377355063012
69,1.0,7.0,1.0,0.689582576872017
70,1.0,7.0,2.0,0.001312620625760541
71,1.0,7.0,3.0,0.3315952563081348
72,1.0,8.0,0.0,0.8892358288911429
73,1.0,8.0,1.0,0.926135767377628
74,1.0,8.0,2.0,0.3980768164269328
75,1.0,8.0,3.0,0.8656292735547932
76,1.0,9.0,0.0,0.5706272582433531
77,1.0,9.0,1.0,0.7676704373876704
78,1.0,9.0,2.0,0.4538967726577887
79,1.0,9.0,3.0,0.01797201773428192
80,2.0,0.0,0.0,0.9433692376231677
81,2.0,0.0,1.0,0.9299519375717198
82,2.0,0.0,2.0,0.027703501409960196
83,2.0,0.0,3.0,0.7054336428662578
84,2.0,1.0,0.0,0.17164088236744035
85,2.0,1.0,1.0,0.8985956927000625
86,2.0,1.0,2.0,0.06256313893915788
87,2.0,1.0,3.0,0.07955738236023002
88,2.0,2.0,0.0,0.8306157371386058
89,2.0,2.0,1.0,0.3274533224953897
90,2.0,2.0,2.0,0.011048691397483879
91,2.0,2.0,3.0,0.5973847247033615
92,2.0,3.0,0.0,0.039289225815035245
93,2.0,3.0,1.0,0.25238184649792306
94,2.0,3.0,2.0,0.24224376319116558
95,2.0,3.0,3.0,0.45476598556608083
96,2.0,4.0,0.0,0.8986679181504994
97,2.0,4.0,1.0,0.4514701338195186
98,2.0,4.0,2.0,0.005776146813567973
99,2.0,4.0,3.0,0.9499039830441847
100,2.0,5.0,0.0,0.4693644414034446
101,2.0,5.0,1.0,0.7695276712101764
102,2.0,5.0,2.0,0.16795297281057842
103,2.0,5.0,3.0,0.7302794588990471
104,2.0,6.0,0.0,0.8961007449797669
105,2.0,6.0,1.0,0.759085331344092
106,2.0,6.0,2.0,0.12687264692655081
107,2.0,6.0,3.0,0.752182549238237
108,2.0,7.0,0.0,0.41995892930935286
109,2.0,7.0,1.0,0.9699169812923709
110,2.0,7.0,2.0,0.04713790625295794
111,2.0,7.0,3.0,0.64276341442896
112,2.0,8.0,0.0,0.9782865151635841
113,2.0,8.0,1.0,0.8080895057905719
114,2.0,8.0,2.0,0.1754195863210617
115,2.0,8.0,3.0,0.45152465058400004
116,2.0,9.0,0.0,0.4966275819868404
117,2.0,9.0,1.0,0.7945103399812945
118,2.0,9.0,2.0,0.29855065184609497
119,2.0,9.0,3.0,0.9174906332423893
120,3.0,0.0,0.0,0.8550927478613052
121,3.0,0.0,1.0,0.831279565002013
122,3.0,0.0,2.0,0.3417317092858445
123,3.0,0.0,3.0,0.48822838185519557
124,3.0,1.0,0.0,0.9476158362362199
125,3.0,1.0,1.0,0.9849695717612905
126,3.0,1.0,2.0,0.1494768521928478
127,3.0,1.0,3.0,0.4781619704955751
128,3.0,2.0,0.0,0.9167869732759176
129,3.0,2.0,1.0,0.8601096119493072
130,3.0,2.0,2.0,0.1846866590947247
131,3.0,2.0,3.0,0.5566090195477098
132,3.0,3.0,0.0,0.6938924669297251
133,3.0,3.0,1.0,0.7871276523440565
134,3.0,3.0,2.0,0.4157256237632758
135,3.0,3.0,3.0,0.9985240077491646
136,3.0,4.0,0.0,0.748567973508641
137,3.0,4.0,1.0,0.3618100235152397
138,3.0,4.0,2.0,0.4841412440831484
139,3.0,4.0,3.0,0.8948012883779013
140,3.0,5.0,0.0,0.2727975591204066
141,3.0,5.0,1.0,0.9833576224307237
142,3.0,5.0,2.0,0.34757030017259805
143,3.0,5.0,3.0,0.6395220794483891
144,3.0,6.0,0.0,0.6951917232909879
145,3.0,6.0,1.0,0.7881438368622677
146,3.0,6.0,2.0,0.18162732256824832
147,3.0,6.0,3.0,0.1703147618115226
148,3.0,7.0,0.0,0.20145188383520707
149,3.0,7.0,1.0,0.9515025824982462
150,3.0,7.0,2.0,0.15817079446547666
151,3.0,7.0,3.0,0.9697929946054207
152,3.0,8.0,0.0,0.7529949541447132
153,3.0,8.0,1.0,0.919071731524451
154,3.0,8.0,2.0,0.3840850042040979
155,3.0,8.0,3.0,0.5325580250945259
156,3.0,9.0,0.0,0.8582647409282909
157,3.0,9.0,1.0,0.918786968237741
158,3.0,9.0,2.0,0.3916822565783564
159,3.0,9.0,3.0,0.9207319682221482
160,4.0,0.0,0.0,0.8798235230351332
161,4.0,0.0,1.0,0.817311373630794
162,4.0,0.0,2.0,0.43307444161678443
163,4.0,0.0,3.0,0.7256139168700777
164,4.0,1.0,0.0,0.9673559368870744
165,4.0,1.0,1.0,0.8924338057215357
166,4.0,1.0,2.0,0.4695732935824606
167,4.0,1.0,3.0,0.027696022673862508
168,4.0,2.0,0.0,0.19501703463828313
169,4.0,2.0,1.0,0.8699500221835339
170,4.0,2.0,2.0,0.038890543674315825
171,4.0,2.0,3.0,0.7870880722770779
172,4.0,3.0,0.0,0.8560606190755983
173,4.0,3.0,1.0,0.8394946037934585
174,4.0,3.0,2.0,0.4827465146018719
175,4.0,3.0,3.0,0.7464861338029105
176,4.0,4.0,0.0,0.8381825338452
177,4.0,4.0,1.0,0.5281558868119429
178,4.0,4.0,2.0,0.33730153882451575
179,4.0,4.0,3.0,0.7497274687828537
180,4.0,5.0,0.0,0.7249346231352172
181,4.0,5.0,1.0,0.3384234974204423
182,4.0,5.0,2.0,0.04250965304078935
183,4.0,5.0,3.0,0.22048615858198062
184,4.0,6.0,0.0,0.9835679652554604
185,4.0,6.0,1.0,0.3320548935083192
186,4.0,6.0,2.0,0.45485432861076447
187,4.0,6.0,3.0,0.5844193847800403
188,4.0,7.0,0.0,0.3962415593187558
189,4.0,7.0,1.0,0.6632508483646058
190,4.0,7.0,2.0,0.08388681965919531
191,4.0,7.0,3.0,0.40044954542064026
192,4.0,8.0,0.0,0.20633429379524382
193,4.0,8.0,1.0,0.9739333352138959
194,4.0,8.0,2.0,0.06532541103529477
195,4.0,8.0,3.0,0.6978661090958178
196,4.0,9.0,0.0,0.17153496150474135
197,4.0,9.0,1.0,0.4632653559099529
198,4.0,9.0,2.0,0.47529442990446924
199,4.0,9.0,3.0,0.3623564211391883
200,5.0,0.0,0.0,0.27137042060992134
201,5.0,0.0,1.0,0.32251444025501863
202,5.0,0.0,2.0,0.074966243585874
203,5.0,0.0,3.0,0.45800732054530124
204,5.0,1.0,0.0,0.8636734581945729
205,5.0,1.0,1.0,0.6409040821572227
206,5.0,1.0,2.0,0.21108500395031982
207,5.0,1.0,3.0,0.5080876639599765
208,5.0,2.0,0.0,0.6116802383406899
209,5.0,2.0,1.0,0.6329474272851285
210,5.0,2.0,2.0,0.4297578523019041
211,5.0,2.0,3.0,0.47265183231280594
212,5.0,3.0,0.0,0.21157750695204025
213,5.0,3.0,1.0,0.7725160529504427
214,5.0,3.0,2.0,0.2321046064340031
215,5.0,3.0,3.0,0.2740374811843971
216,5.0,4.0,0.0,0.8932337995156611
217,5.0,4.0,1.0,0.7268189719585951
218,5.0,4.0,2.0,0.4204112734374168
219,5.0,4.0,3.0,0.5422820300372819
220,5.0,5.0,0.0,0.6268588994711461
221,5.0,5.0,1.0,0.780977444838288
222,5.0,5.0,2.0,0.2801042849603572
223,5.0,5.0,3.0,0.9207319682212445
224,5.0,6.0,0.0,0.9637578000655813
225,5.0,6.0,1.0,0.8174322783737482
226,5.0,6.0,2.0,0.08367794443097143
227,5.0,6.0,3.0,0.752968803764023
228,5.0,7.0,0.0,0.3037377016195192
229,5.0,7.0,1.0,0.7050914956242864
230,5.0,7.0,2.0,0.15280405528403662
231,5.0,7.0,3.0,0.45476598556494974
232,5.0,8.0,0.0,0.7351681223389026
233,5.0,8.0,1.0,0.750722273753305
234,5.0,8.0,2.0,0.09073818471411421
235,5.0,8.0,3.0,0.19300410667575107
236,5.0,9.0,0.0,0.3471489598921176
237,5.0,9.0,1.0,0.5801545726282673
238,5.0,9.0,2.0,0.15561679635118608
239,5.0,9.0,3.0,0.5844193847801966
240,6.0,0.0,0.0,0.463315242797927
241,6.0,0.0,1.0,0.28333033946139174
242,6.0,0.0,2.0,0.37629816367471064
243,6.0,0.0,3.0,0.5163513501939896
244,6.0,1.0,0.0,0.4899464787043901
245,6.0,1.0,1.0,0.2953656153822486
246,6.0,1.0,2.0,0.27677719807643664
247,6.0,1.0,3.0,0.8040439089253699
248,6.0,2.0,0.0,0.6020603567007001
249,6.0,2.0,1.0,0.9251460757339482
250,6.0,2.0,2.0,0.03592270457118385
251,6.0,2.0,3.0,0.05362670251790114
252,6.0,3.0,0.0,0.9584032844545329
253,6.0,3.0,1.0,0.11476339742717556
254,6.0,3.0,2.0,0.13980036347612668
255,6.0,3.0,3.0,0.4041779419459286
256,6.0,4.0,0.0,0.6180846995138338
257,6.0,4.0,1.0,0.8352150554818678
258,6.0,4.0,2.0,0.08097120382890122
259,6.0,4.0,3.0,0.021213352714029465
260,6.0,5.0,0.0,0.4973994804942372
261,6.0,5.0,1.0,0.5370991786612311
262,6.0,5.0,2.0,0.14731521142570259
263,6.0,5.0,3.0,0.8177955033698905
264,6.0,6.0,0.0,0.5988746728097645
265,6.0,6.0,1.0,0.9032252346496787
266,6.0,6.0,2.0,0.3742365516257298
267,6.0,6.0,3.0,0.5941433897233139
268,6.0,7.0,0.0,0.5638902321224233
269,6.0,7.0,1.0,0.7351563344409069
270,6.0,7.0,2.0,0.02845635147219383
271,6.0,7.0,3.0,0.14762541694925435
272,6.0,8.0,0.0,0.37466029607929763
273,6.0,8.0,1.0,0.5874358321026856
274,6.0,8.0,2.0,0.24216552446762485
275,6.0,8.0,3.0,0.06335070745941884
276,6.0,9.0,0.0,0.2579309845032306
277,6.0,9.0,1.0,0.12575063802829467
278,6.0,9.0,2.0,0.21953682054600065
279,6.0,9.0,3.0,0.9499039830446776
280,7.0,0.0,0.0,0.9958117014201859
281,7.0,0.0,1.0,0.5125412537322029
282,7.0,0.0,2.0,0.09872673402069809
283,7.0,0.0,3.0,0.6427634144282788
284,7.0,1.0,0.0,0.9761309497358737
285,7.0,1.0,1.0,0.2316386601772904
286,7.0,1.0,2.0,0.40704155032436873
287,7.0,1.0,3.0,0.08928138730149726
288,7.0,2.0,0.0,0.46006693348058936
289,7.0,2.0,1.0,0.6876659217491765
290,7.0,2.0,2.0,0.11884212283281759
291,7.0,2.0,3.0,0.8818359484572817
292,7.0,3.0,0.0,0.17426760229337035
293,7.0,3.0,1.0,0.8964286189685076
294,7.0,3.0,2.0,0.2120959780922469
295,7.0,3.0,3.0,0.9513550473271903
296,7.0,4.0,0.0,0.9313100533127934
297,7.0,4.0,1.0,0.9795386064519995
298,7.0,4.0,2.0,0.17419236414444672
299,7.0,4.0,3.0,0.6492460843894801
300,7.0,5.0,0.0,0.5174065771089529
301,7.0,5.0,1.0,0.650681484965383
302,7.0,5.0,2.0,0.025428584497351636
303,7.0,5.0,3.0,0.5909020547437223
304,7.0,6.0,0.0,0.8966367679658884
305,7.0,6.0,1.0,0.7575956655673992
306,7.0,6.0,2.0,0.13215247746594017
