,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,0,19,5,8,3,6,7
1,1,12,20,11,5,4,0,7
2,2,6,11,19,15,16,9,1
3,3,20,8,5,9,6,1,17
4,4,3,11,19,16,12,0,5
5,5,14,7,1,10,18,20,4
6,6,11,2,20,16,3,17,14
7,7,12,7,18,17,8,16,10
8,8,13,4,12,10,18,0,19
9,9,3,16,20,4,6,11,10
10,10,15,10,14,13,12,1,9
11,11,5,2,14,20,4,9,6
12,12,18,8,9,4,7,14,13
13,13,14,15,9,8,1,2,7
14,14,10,4,18,16,14,3,19
15,15,3,20,14,4,6,0,16
16,16,1,11,7,17,2,18,4
17,17,3,0,1,2,18,7,9
18,18,15,2,17,13,3,11,0
19,19,16,17,11,7,6,13,2
20,20,11,18,1,8,13,6,17
21,21,4,5,15,12,6,14,16
22,22,2,8,1,0,4,3,17
23,23,9,14,15,4,20,11,18
24,24,2,11,20,12,0,9,4
25,25,16,3,11,1,7,13,5
26,26,1,20,5,14,11,7,19
27,27,17,15,7,12,20,9,14
28,28,1,18,8,11,7,0,10
29,29,14,6,13,7,18,19,8
30,30,12,15,13,17,9,11,1
31,31,19,12,6,5,9,20,0
32,32,15,8,9,14,4,3,7
33,33,13,2,11,15,16,0,5
34,34,17,8,12,7,5,13,6
35,35,16,12,7,8,19,5,18
36,36,4,6,12,8,9,14,15
37,37,18,15,13,20,3,11,9
38,38,11,18,3,12,15,16,19
39,39,2,14,18,11,4,10,17
40,40,4,9,12,15,7,6,16
41,41,15,13,11,2,0,8,10
42,42,15,3,5,20,1,12,4
43,43,1,13,7,19,14,12,17
44,44,4,17,20,18,9,3,14
45,45,6,19,9,3,11,4,20
46,46,7,20,16,14,5,10,17
47,47,12,14,18,13,16,8,0
48,48,16,18,8,5,19,4,7
