,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,6,12,5,20,1,11
1,1,5,10,7,0,3,17,9
2,2,10,6,9,11,4,0,14
3,3,6,13,12,11,3,14,16
4,4,2,15,3,6,11,19,7
5,5,19,10,13,20,2,17,5
6,6,5,8,10,1,19,12,18
7,7,18,0,7,12,16,19,20
8,8,12,10,13,5,1,14,11
9,9,16,9,8,10,13,3,1
10,10,17,20,15,7,19,3,5
11,11,12,6,13,17,3,5,7
12,12,18,7,4,1,20,0,14
13,13,13,12,14,5,1,0,7
14,14,8,5,20,3,6,2,19
15,15,11,9,19,10,7,14,13
16,16,5,18,14,1,8,4,17
17,17,6,11,15,20,4,17,2
18,18,15,3,18,8,12,4,6
19,19,14,4,10,12,2,17,18
20,20,12,6,1,0,2,10,16
21,21,16,11,1,18,0,17,2
22,22,1,16,0,13,14,12,3
23,23,1,17,13,9,10,2,4
24,24,14,9,4,2,19,8,15
25,25,3,2,19,15,13,20,4
26,26,15,16,19,8,11,13,9
27,27,12,6,20,9,15,4,17
28,28,15,16,18,17,13,20,12
29,29,20,14,8,12,19,13,17
30,30,11,6,5,0,8,16,4
31,31,9,13,17,6,0,5,14
32,32,18,20,3,9,14,17,15
33,33,17,18,16,12,10,5,7
34,34,17,5,20,10,2,4,0
35,35,1,20,3,13,4,15,12
36,36,20,13,3,1,19,2,8
37,37,10,4,13,12,2,8,14
38,38,10,2,14,18,1,19,5
39,39,0,3,5,20,2,17,8
40,40,9,15,20,2,8,7,11
41,41,16,4,19,1,17,11,2
42,42,3,4,15,13,0,20,10
43,43,5,3,16,8,18,10,14
44,44,13,12,0,3,14,18,8
45,45,2,17,11,12,4,5,19
46,46,0,14,7,12,1,3,20
47,47,11,12,13,15,1,18,7
48,48,18,19,15,12,7,6,10
