,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,12,15,3,19,9,6,7
1,1,11,17,15,2,6,3,9
2,2,16,18,5,12,3,0,20
3,3,11,0,20,15,14,12,16
4,4,15,16,4,7,9,13,8
5,5,7,8,13,1,20,18,5
6,6,2,3,14,0,7,10,12
7,7,3,8,2,11,20,12,14
8,8,10,17,7,11,9,6,14
9,9,8,16,2,0,5,4,10
10,10,9,0,11,20,7,19,18
11,11,14,13,8,11,20,15,6
12,12,18,13,14,7,5,4,0
13,13,12,10,2,17,0,1,20
14,14,7,8,20,1,12,18,5
15,15,16,2,17,5,18,11,15
16,16,5,10,6,15,13,3,17
17,17,10,5,7,14,18,9,1
18,18,15,17,7,2,6,5,18
19,19,7,3,19,5,15,8,20
20,20,2,20,6,14,9,11,5
21,21,20,15,5,12,10,9,2
22,22,9,7,15,1,18,4,0
23,23,18,20,5,10,9,0,11
24,24,14,6,17,16,9,20,10
25,25,20,5,15,1,13,4,19
26,26,11,16,13,15,9,1,20
27,27,0,14,18,7,12,13,20
28,28,6,9,20,12,4,0,8
29,29,0,11,6,17,9,14,5
30,30,19,15,1,17,11,5,8
31,31,6,18,19,7,0,8,14
32,32,20,16,5,15,14,8,1
33,33,9,18,1,15,13,0,3
34,34,11,0,2,20,7,5,16
35,35,13,8,2,19,12,3,1
36,36,13,10,17,14,6,11,12
37,37,10,18,0,6,13,12,11
38,38,16,15,13,20,12,5,8
39,39,10,3,5,11,13,12,0
40,40,9,13,14,6,12,0,3
41,41,5,16,4,3,7,13,12
42,42,3,9,15,2,7,4,13
43,43,14,2,12,9,15,8,4
44,44,3,18,0,8,6,10,15
45,45,17,7,4,14,12,2,8
46,46,13,15,6,17,20,7,1
47,47,16,10,12,2,18,5,0
48,48,6,13,5,3,15,8,0
