,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,10,18,0,13,3,19,6
1,1,20,8,6,13,7,17,5
2,2,3,19,10,13,8,20,9
3,3,13,17,4,3,9,18,10
4,4,8,14,20,10,18,4,12
5,5,17,8,1,19,16,3,4
6,6,13,18,6,0,16,17,8
7,7,2,0,18,15,5,19,1
8,8,18,15,14,6,17,1,12
9,9,19,12,16,20,8,17,14
10,10,1,20,8,0,7,3,14
11,11,8,1,14,4,15,13,16
12,12,4,3,20,19,5,8,2
13,13,16,11,9,18,17,1,10
14,14,15,16,9,2,18,14,6
15,15,15,11,12,7,18,4,2
16,16,15,12,0,17,9,7,3
17,17,8,4,18,15,5,20,16
18,18,10,14,13,15,18,9,16
19,19,11,8,0,6,15,19,2
20,20,0,15,19,17,8,2,7
21,21,14,2,12,0,11,6,16
22,22,10,2,12,11,5,18,13
23,23,8,6,7,12,17,19,9
24,24,10,12,8,1,19,15,0
25,25,5,12,7,3,17,8,18
26,26,5,7,15,8,9,16,10
27,27,4,18,13,3,7,20,12
28,28,15,9,20,11,7,5,19
29,29,1,7,3,11,16,14,8
30,30,14,18,13,2,7,20,15
31,31,17,3,9,12,7,11,8
32,32,2,7,0,20,3,17,11
33,33,5,4,2,17,14,13,20
34,34,18,19,1,2,20,4,15
35,35,10,17,5,16,11,20,1
36,36,15,10,7,16,9,17,6
37,37,6,0,18,19,12,17,13
38,38,16,13,5,2,18,11,1
39,39,0,17,6,15,20,1,2
40,40,3,7,9,15,2,18,1
41,41,1,9,0,15,11,19,17
42,42,20,2,5,12,10,17,8
43,43,14,3,12,1,15,11,10
44,44,15,3,12,20,10,6,4
45,45,20,4,2,19,18,15,1
46,46,18,6,1,14,11,5,3
47,47,4,6,20,16,3,14,2
48,48,12,17,16,1,4,3,10
