,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,13,19,8,6,0,14,1
1,1,2,1,0,11,17,15,16
2,2,3,6,4,7,1,5,0
3,3,15,1,14,0,16,10,4
4,4,13,14,2,19,15,7,11
5,5,19,14,18,2,16,9,4
6,6,4,10,5,16,19,2,7
7,7,19,1,6,9,14,5,2
8,8,3,4,10,0,13,15,12
9,9,9,0,3,7,6,16,20
10,10,5,3,13,10,2,9,15
11,11,9,13,6,0,10,7,1
12,12,2,9,3,8,0,4,19
13,13,10,12,14,2,18,19,6
14,14,2,0,13,1,5,11,17
15,15,20,18,4,7,0,9,3
16,16,11,10,2,17,13,5,20
17,17,1,10,13,0,8,12,5
18,18,13,16,18,4,10,5,6
19,19,2,1,16,14,19,9,17
20,20,2,5,1,3,0,13,19
21,21,5,12,3,11,1,14,13
22,22,17,12,16,7,5,18,3
23,23,6,7,13,18,9,0,19
24,24,11,12,13,4,2,0,6
25,25,12,17,18,11,13,14,15
26,26,12,16,15,6,14,18,0
27,27,16,9,7,19,0,12,4
28,28,8,16,11,20,4,12,10
29,29,14,19,8,7,6,10,3
30,30,10,4,5,8,0,19,20
31,31,7,2,1,12,13,8,4
32,32,12,2,11,9,3,18,7
33,33,5,4,17,16,20,6,14
34,34,19,18,1,4,20,0,6
35,35,7,17,0,8,6,10,19
36,36,12,4,1,3,5,11,0
37,37,5,2,15,17,1,4,3
38,38,15,1,17,8,6,2,13
39,39,8,2,15,1,16,4,9
40,40,7,8,9,3,6,5,18
41,41,0,19,15,6,17,9,8
42,42,9,5,14,0,18,20,3
43,43,0,1,9,12,14,3,11
44,44,8,14,16,4,0,9,6
45,45,10,12,5,0,4,19,13
46,46,4,8,11,9,6,0,7
47,47,9,0,6,1,12,4,5
48,48,9,2,6,5,0,4,7
