,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,15,13,18,2,9,0,6
1,1,6,10,20,14,15,5,16
2,2,1,20,13,4,16,5,19
3,3,6,17,14,3,13,16,12
4,4,4,7,15,12,8,14,18
5,5,3,2,9,4,8,12,15
6,6,2,14,20,1,6,19,9
7,7,5,9,0,13,10,2,7
8,8,12,5,4,1,15,9,2
9,9,9,4,14,15,19,2,3
10,10,8,10,19,9,3,15,14
11,11,0,6,5,17,18,14,10
12,12,19,17,16,20,15,4,12
13,13,2,11,9,6,3,16,0
14,14,0,19,7,14,9,20,15
15,15,17,4,20,9,5,10,12
16,16,8,19,11,5,1,4,18
17,17,18,6,1,17,11,19,4
18,18,4,15,1,3,18,10,14
19,19,13,8,1,4,20,10,3
20,20,13,4,11,5,1,8,17
21,21,9,1,10,3,18,16,6
22,22,6,9,2,20,14,15,5
23,23,4,8,12,0,11,7,9
24,24,1,19,3,6,5,10,8
25,25,1,6,7,16,14,17,8
26,26,14,19,2,3,5,4,7
27,27,1,20,9,10,13,14,0
28,28,15,7,3,5,16,4,2
29,29,19,16,20,6,4,11,8
30,30,6,18,4,14,5,15,13
31,31,3,9,19,0,12,18,16
32,32,17,16,12,2,13,19,0
33,33,2,10,18,0,9,20,17
34,34,10,17,3,20,4,9,19
35,35,5,17,11,0,13,9,14
36,36,10,20,8,12,3,13,5
37,37,10,11,6,17,15,18,4
38,38,13,14,15,16,11,6,0
39,39,8,20,18,0,9,10,16
40,40,20,3,13,14,15,7,18
41,41,14,4,15,18,19,7,16
42,42,19,14,12,6,7,18,5
43,43,2,0,13,4,11,17,9
44,44,5,14,6,0,12,19,18
45,45,9,2,15,18,5,7,11
46,46,4,7,15,20,0,1,14
47,47,1,0,2,9,8,15,14
48,48,13,18,9,16,0,7,11
