,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,17,16,14,15,18,2,8
1,1,9,10,8,0,7,11,13
2,2,3,12,17,18,7,15,14
3,3,3,4,13,5,11,14,0
4,4,6,7,16,5,1,4,3
5,5,0,4,2,1,6,20,3
6,6,14,13,19,7,18,8,6
7,7,2,0,1,3,5,4,19
8,8,8,5,6,3,17,15,2
9,9,16,7,20,11,2,1,4
10,10,3,4,13,11,7,9,10
11,11,1,2,0,7,16,17,18
12,12,2,4,3,5,0,6,7
13,13,17,3,9,19,14,10,20
14,14,17,0,15,3,5,8,18
15,15,5,4,7,17,18,8,1
16,16,5,14,2,3,17,4,8
17,17,5,9,10,11,6,7,13
18,18,5,1,13,16,0,18,7
19,19,3,1,9,13,8,5,10
20,20,4,10,17,12,13,5,15
21,21,10,3,8,4,7,9,1
22,22,0,2,6,11,7,13,3
23,23,2,0,16,7,15,4,6
24,24,0,2,4,1,5,3,7
25,25,3,5,7,2,11,13,8
26,26,3,4,5,7,16,17,20
27,27,16,6,2,1,8,5,4
28,28,1,10,7,2,20,4,15
29,29,7,1,2,17,4,12,19
30,30,5,8,6,14,2,1,0
31,31,3,5,13,4,8,15,2
32,32,11,2,0,3,6,13,4
33,33,15,6,4,3,9,19,5
34,34,6,20,7,10,9,0,5
35,35,1,7,16,6,11,4,15
36,36,13,5,12,16,2,0,14
37,37,1,0,18,12,2,4,11
38,38,16,1,13,3,2,5,0
39,39,12,1,14,19,5,2,7
40,40,9,14,6,15,4,2,8
41,41,5,17,9,3,12,8,11
42,42,8,17,15,2,16,18,13
43,43,10,9,2,7,1,17,11
44,44,3,0,7,1,6,2,13
45,45,1,11,13,2,19,6,8
46,46,11,14,12,1,19,7,3
47,47,2,0,1,6,4,15,5
48,48,16,18,12,19,1,5,0
