,round,tube0,tube1,tube2,tube3,tube4,tube5,tube6
0,0,6,16,17,3,9,20,4
1,1,4,7,0,9,5,16,8
2,2,9,17,7,5,2,11,12
3,3,5,19,14,15,9,12,13
4,4,1,16,14,5,8,4,6
5,5,3,19,13,20,8,11,15
6,6,15,8,14,18,10,3,11
7,7,10,13,17,18,19,2,9
8,8,9,17,15,6,12,20,11
9,9,9,4,11,7,0,14,1
10,10,0,7,8,1,10,5,17
11,11,6,10,20,2,3,11,7
12,12,8,12,0,4,11,2,6
13,13,20,10,11,18,0,19,3
14,14,9,10,20,4,18,8,3
15,15,6,1,18,19,20,15,16
16,16,1,19,16,10,8,17,4
17,17,20,4,9,7,15,13,3
18,18,20,9,11,8,1,7,0
19,19,8,15,17,10,5,2,12
20,20,0,6,11,16,13,7,14
21,21,7,8,11,14,18,17,13
22,22,15,9,13,6,7,17,14
23,23,1,18,12,16,6,3,13
24,24,18,9,6,15,10,17,2
25,25,11,12,0,17,15,3,13
26,26,15,5,18,13,4,10,0
27,27,12,18,3,9,14,5,1
28,28,15,17,1,14,4,8,19
29,29,0,4,6,14,18,3,1
30,30,3,11,6,19,18,17,8
31,31,16,4,9,12,3,13,15
32,32,10,15,1,13,2,11,16
33,33,16,10,4,12,17,8,19
34,34,16,5,8,12,18,9,10
35,35,7,0,1,16,3,10,2
36,36,3,9,0,2,4,18,12
37,37,4,2,17,20,0,6,5
38,38,12,2,10,16,6,9,14
39,39,20,8,5,7,4,14,13
40,40,2,14,11,5,9,0,6
41,41,10,8,4,3,5,11,7
42,42,1,20,2,16,13,15,14
43,43,7,10,14,8,15,18,17
44,44,6,1,4,17,15,16,3
45,45,10,11,4,3,9,2,7
46,46,3,18,17,12,20,14,8
47,47,4,17,5,12,2,13,3
48,48,6,3,11,9,12,14,8
