,round,tube0,tube1,tube2
0,0,1,4,5
1,1,7,6,1
2,2,7,1,3
3,3,0,8,6
4,4,8,6,3
5,5,2,0,6
6,6,6,1,0
7,7,8,4,3
8,8,8,4,2
9,9,2,5,8
10,10,3,6,9
11,11,1,2,3
12,12,5,2,0
13,13,6,0,5
14,14,5,4,3
15,15,8,5,2
16,16,1,9,7
17,17,2,6,4
18,18,1,4,8
19,19,6,7,9
20,20,0,9,7
21,21,6,9,2
22,22,4,0,6
23,23,0,3,8
